name,seed,stress,recent_kind,horizon,scaled_crps,scaled_mae,scaled_report_ae,coverage_50,coverage_95,scaled_zero_crps,near_zero_median
pathogen_C_nw0.1_rev0.5,44,gap,revision,-2,0.0465370474476147,0.06287768605931683,0.01774789018000869,0.4340648129289633,0.8619544207307075,0.28314795314251523,0.019602848535310413
pathogen_C_nw0.1_rev0.5,44,gap,revision,-1,0.022326018840554022,0.028626962806930518,0.027226857560515932,0.650100220413269,0.9450528068208373,0.2637331961969625,0.022449463505658934
pathogen_C_nw0.1_rev0.5,44,natural,revision,-2,0.046528752430742365,0.0628615230816755,0.01774716688873809,0.43413689283802553,0.8618436256090151,0.28301248731651457,0.019602848535310413
pathogen_C_nw0.1_rev0.5,44,natural,revision,-1,0.022308409052336043,0.028603886929069736,0.02720025100752463,0.6506262010942926,0.9450756395225431,0.26351801274502556,0.022426537393857655
pathogen_C_nw0.1_rev0.5,44,outage,artificial_reconstruction,-2,0.32076425532926905,0.32951116989176266,,0.10397396680621084,0.1728002627566898,0.3421015101111067,0.666666666666667
pathogen_C_nw0.1_rev0.5,44,outage,artificial_reconstruction,-1,0.307974692749335,0.31581341166265114,,0.10706801469328703,0.16357456793186642,0.329416631369188,0.666666666666667
pathogen_C_nw0.1_rev0.5,44,outage,revision,-2,0.04744597816443911,0.06398008185195837,0.017719150999753384,0.43187299379540384,0.8695417144313585,0.28395919449309004,0.020433432348389905
pathogen_C_nw0.1_rev0.5,44,outage,revision,-1,0.02286555232060487,0.02913308241840869,0.02825024315917742,0.6289980110133442,0.95107453387373,0.26783203713618703,0.0228811810046378
pathogen_C_nw0.1_rev0.5,44,recent,artificial_reconstruction,-2,0.05311162125158459,0.07210396395108587,,0.5103179318865594,0.8799256597513679,0.33008926670679334,0.06544737760424035
pathogen_C_nw0.1_rev0.5,44,recent,artificial_reconstruction,-1,0.07013802179213358,0.08983359752088686,,0.3548398247323323,0.7356725443238213,0.31597707241669726,0.08190271585738505
pathogen_C_nw0.1_rev0.5,44,recent,revision,-2,0.04237394326400693,0.056514517147562976,0.018360403688932506,0.5077600555828395,0.885362701881605,0.28889094559300693,0.020237561733567545
pathogen_C_nw0.1_rev0.5,44,recent,revision,-1,0.023498854342638462,0.029837009811693294,0.028832414179090483,0.631872264955321,0.9447502968579893,0.2666621089104722,0.022215290886449756
pathogen_C_nw0.1_rev0.5,45,gap,artificial_reconstruction,-2,0.0055228131330922565,0.007931205610115346,,0.6666666666666666,1.0,0.03579144389143093,0.0
pathogen_C_nw0.1_rev0.5,45,gap,artificial_reconstruction,-1,0.008744420166828274,0.011319870013887798,,0.5,0.8333333333333334,0.050544684678882734,0.0
pathogen_C_nw0.1_rev0.5,45,gap,revision,-2,0.045222004261426925,0.06112289970017908,0.017748219931286408,0.45985093440239794,0.8750697790156298,0.28303632065013457,0.02084310912197623
pathogen_C_nw0.1_rev0.5,45,gap,revision,-1,0.02297658927557129,0.030767637640156293,0.027200414434735986,0.591580622362106,0.9506796744746078,0.26352146011265193,0.02303721937708866
pathogen_C_nw0.1_rev0.5,45,natural,revision,-2,0.045214553559757474,0.06112021312508115,0.01774716688873809,0.45967908982037514,0.8750730347593606,0.28301248731651457,0.02084310912197623
pathogen_C_nw0.1_rev0.5,45,natural,revision,-1,0.022977644268290992,0.030765130186325856,0.02720025100752463,0.59203047230542,0.9506958126171074,0.26351801274502556,0.02303721937708866
pathogen_C_nw0.1_rev0.5,45,outage,artificial_reconstruction,-2,0.2806404173314147,0.29253648561823814,,0.1210877946389929,0.2032030649895574,0.316741311456517,0.666666666666667
pathogen_C_nw0.1_rev0.5,45,outage,artificial_reconstruction,-1,0.29107713729110735,0.3017717625182834,,0.11502680084379431,0.1885491390720149,0.32437141446726514,0.666666666666667
pathogen_C_nw0.1_rev0.5,45,outage,revision,-2,0.04648351464886332,0.06270530207772322,0.017937566102883686,0.47628915705944047,0.8731889452753285,0.2870080567975775,0.02082175135573126
pathogen_C_nw0.1_rev0.5,45,outage,revision,-1,0.024069519174927195,0.03181715333515512,0.028136164833665312,0.5827242268158691,0.9514721465163279,0.2691631907792564,0.02248074118213818
pathogen_C_nw0.1_rev0.5,45,recent,artificial_reconstruction,-2,0.07106115142955974,0.09275559726095743,,0.4678407626425056,0.857211006213185,0.36690817076052756,0.05909870779587555
pathogen_C_nw0.1_rev0.5,45,recent,artificial_reconstruction,-1,0.08273506600947178,0.10237279988521625,,0.3478769579593677,0.7254511104127473,0.3163337181993146,0.09148387865068741
pathogen_C_nw0.1_rev0.5,45,recent,revision,-2,0.04388462227955612,0.058280939544598204,0.018026833646483147,0.5242341659382501,0.8930364777430272,0.2873229673209882,0.020697875300084004
pathogen_C_nw0.1_rev0.5,45,recent,revision,-1,0.023938830762409755,0.03194323377080836,0.02931038103493165,0.5905424247893212,0.947764405685325,0.2810161510375311,0.02200445371516699
pathogen_C_nw0.1_rev0.5,46,gap,artificial_reconstruction,-2,0.04038484576107234,0.05161964408359585,,0.625,0.9583333333333334,0.32261451749092507,0.125
pathogen_C_nw0.1_rev0.5,46,gap,artificial_reconstruction,-1,0.0714286712167882,0.11225317333110645,,0.3333333333333333,0.7777777777777778,0.6935062658569247,0.2222222222222222
pathogen_C_nw0.1_rev0.5,46,gap,revision,-2,0.043280308967795465,0.059147440037187415,0.017725134320820908,0.4618800769733906,0.8771210430995047,0.28300266057351725,0.020312156052930522
pathogen_C_nw0.1_rev0.5,46,gap,revision,-1,0.02259961738911924,0.028463034889611244,0.02720080768250999,0.670376624912176,0.9576695140920068,0.26352406458864946,0.022536083992232347
pathogen_C_nw0.1_rev0.5,46,natural,revision,-2,0.04329542520447435,0.059154856486049616,0.01774716688873809,0.46190421183839453,0.8770988756842993,0.28301248731651457,0.020308635123449943
pathogen_C_nw0.1_rev0.5,46,natural,revision,-1,0.022580530744868155,0.028429001933368888,0.02720025100752463,0.6708723660433984,0.9576627736883148,0.26351801274502556,0.022535469855731294
pathogen_C_nw0.1_rev0.5,46,outage,artificial_reconstruction,-2,0.2950825967818718,0.3054888182998563,,0.11278270628801386,0.17614307101003435,0.3314140177635453,0.666666666666667
pathogen_C_nw0.1_rev0.5,46,outage,artificial_reconstruction,-1,0.2875812348050408,0.29745490312806394,,0.12037444682324856,0.18432788828213667,0.3241857011053317,0.666666666666667
pathogen_C_nw0.1_rev0.5,46,outage,revision,-2,0.043508549059414266,0.05986096307494338,0.01755775236463372,0.4646783976368744,0.8860680561434386,0.2827137962645449,0.020264659945974626
pathogen_C_nw0.1_rev0.5,46,outage,revision,-1,0.023153162779585054,0.029304398130999526,0.028392889891364393,0.6849959041255982,0.9597574327217145,0.2653866262716211,0.02223795743040478
pathogen_C_nw0.1_rev0.5,46,recent,artificial_reconstruction,-2,0.059594435148467746,0.08066866968248748,,0.4827567205089229,0.8671992053217782,0.3358595026679065,0.07910765093298011
pathogen_C_nw0.1_rev0.5,46,recent,artificial_reconstruction,-1,0.07110756741967503,0.09032562264316801,,0.39095953471725614,0.7623752093339645,0.30304848541803314,0.10213179907588042
pathogen_C_nw0.1_rev0.5,46,recent,revision,-2,0.04060098836591227,0.05453021891228941,0.017089311204700065,0.532519004246779,0.904238063055837,0.2821896226106762,0.018015084343419602
pathogen_C_nw0.1_rev0.5,46,recent,revision,-1,0.024160852066602387,0.03064456446630596,0.030311399298352998,0.6550214674336002,0.9581859153766078,0.2807214650659434,0.01815823039689791
pathogen_C_nw0.2_rev0,42,gap,artificial_reconstruction,-2,0.06923189121171483,0.09411392117873559,,0.1984126984126984,0.7971781305114639,0.3018628570097446,0.0
pathogen_C_nw0.2_rev0,42,gap,artificial_reconstruction,-1,0.11554625276493014,0.13475338136948475,,0.09523809523809523,0.42857142857142855,0.17964636930678812,0.0
pathogen_C_nw0.2_rev0,42,gap,revision,-2,0.047391731727594505,0.06378538711684122,0.01775341609268807,0.41522922988320765,0.8261938322267229,0.2831320276157742,0.020557748221467307
pathogen_C_nw0.2_rev0,42,gap,revision,-1,0.022297552451247916,0.028280249433109018,0.02720519955176418,0.6648467193343163,0.9210723848599134,0.26360142443417406,0.02290890447007908
pathogen_C_nw0.2_rev0,42,natural,revision,-2,0.047369321227284544,0.06376145089211127,0.01774716688873809,0.4147290456557852,0.8262549363598876,0.28301248731651457,0.020548166430519377
pathogen_C_nw0.2_rev0,42,natural,revision,-1,0.02229684573968113,0.028288280190670145,0.02720025100752463,0.6647849743045022,0.9210319781450439,0.26351801274502556,0.02289857806197676
pathogen_C_nw0.2_rev0,42,outage,artificial_reconstruction,-2,0.26719027101782133,0.2766557322920584,,0.14058709475490147,0.21317510264792028,0.30063422726583044,0.666666666666667
pathogen_C_nw0.2_rev0,42,outage,artificial_reconstruction,-1,0.26141343302714265,0.2702876330364356,,0.1381491827886429,0.2057922647127706,0.29634808858098804,0.666666666666667
