config_id,seed,geography,wk inc flu hosp,wk inc covid hosp,wk inc rsv hosp,wk inc flu prop ed visits,wk inc covid prop ed visits,wk inc rsv prop ed visits,combined,name,backbone,form,nw_weight,rev
b1:v3:h12:tr_4rt:ed_logit:geo1:dyn1:lw_obj:enc_mlp:sp_none:hd_sh:dec_leg:nz_glob:us_none:z16:w64:ep300:pat30:bs8:m128:lr0.001:hs_sh:cal1:id0:fit_path:vm256:wd0.0:pipe_aux:mask0.5:mr0.5:mg0.3:mo0.2:nw0.2:valnatural:rev0.0,42,all,0.9227384034633116,0.9780135127991132,0.9788421493847614,0.920609734837701,1.0388766147255,1.1136603620037513,0.9605980317876168,pathogen_C_nw0.2_rev0,pathogen,C,0.2,0.0
b1:v3:h12:tr_4rt:ed_logit:geo1:dyn1:lw_obj:enc_mlp:sp_none:hd_sh:dec_leg:nz_glob:us_none:z16:w64:ep300:pat30:bs8:m128:lr0.001:hs_sh:cal1:id0:fit_path:vm256:wd0.0:pipe_aux:mask0.5:mr0.5:mg0.3:mo0.2:nw0.2:valnatural:rev0.0,43,all,0.8860031455747893,0.9728221448635946,0.9018083761992224,0.8670042377312079,0.9751963113210886,0.9355584980728912,0.922562770794099,pathogen_C_nw0.2_rev0,pathogen,C,0.2,0.0
b1:v3:h12:tr_4rt:ed_logit:geo1:dyn1:lw_obj:enc_mlp:sp_none:hd_sh:dec_leg:nz_glob:us_none:z16:w64:ep300:pat30:bs8:m128:lr0.001:hs_sh:cal1:id0:fit_path:vm256:wd0.0:pipe_aux:mask0.5:mr0.5:mg0.3:mo0.2:nw0.2:valnatural:rev0.0,44,all,1.0088735266766982,0.93949648654225,0.983135879270961,1.031567813566328,1.0310688239198291,1.0816733613868728,1.0197395529951945,pathogen_C_nw0.2_rev0,pathogen,C,0.2,0.0
b1:v3:h12:tr_4rt:ed_logit:geo1:dyn1:lw_obj:enc_mlp:sp_none:hd_sh:dec_leg:nz_glob:us_none:z16:w64:ep300:pat30:bs8:m128:lr0.001:hs_sh:cal1:id0:fit_path:vm256:wd0.0:pipe_aux:mask0.5:mr0.5:mg0.3:mo0.2:nw0.2:valnatural:rev0.0,45,all,0.9046760066586094,0.9146662150595356,0.857071123472104,0.9190861633372698,1.0062475614396955,0.8772811596313548,0.914683336279736,pathogen_C_nw0.2_rev0,pathogen,C,0.2,0.0
b1:v3:h12:tr_4rt:ed_logit:geo1:dyn1:lw_obj:enc_mlp:sp_none:hd_sh:dec_leg:nz_glob:us_none:z16:w64:ep300:pat30:bs8:m128:lr0.001:hs_sh:cal1:id0:fit_path:vm256:wd0.0:pipe_aux:mask0.5:mr0.5:mg0.3:mo0.2:nw0.2:valnatural:rev0.0,46,all,0.8965537337824291,0.9762052744950716,0.8742507265873524,0.8814543917266322,1.061701212818226,0.8652967361291206,0.918505918661368,pathogen_C_nw0.2_rev0,pathogen,C,0.2,0.0
b1:v3:h12:tr_4rt:ed_logit:geo1:dyn1:lw_obj:enc_mlp:sp_none:hd_sh:dec_leg:nz_glob:us_none:z16:w64:ep300:pat30:bs8:m128:lr0.001:hs_sh:cal1:id0:fit_path:vm256:wd0.0:pipe_aux:mask0.5:mr0.5:mg0.3:mo0.2:nw0.2:valnatural:rev0.5,42,all,0.9382659564426752,0.9576096419511586,1.0984199616302914,0.9065620735688243,1.0584920740296042,1.124522777134338,0.9677375377607296,pathogen_C_nw0.2_rev0.5,pathogen,C,0.2,0.5
b1:v3:h12:tr_4rt:ed_logit:geo1:dyn1:lw_obj:enc_mlp:sp_none:hd_sh:dec_leg:nz_glob:us_none:z16:w64:ep300:pat30:bs8:m128:lr0.001:hs_sh:cal1:id0:fit_path:vm256:wd0.0:pipe_aux:mask0.5:mr0.5:mg0.3:mo0.2:nw0.2:valnatural:rev0.5,43,all,0.9325568664791958,0.984901259777982,0.8730073280276707,1.0082393441415165,0.9858303659616746,0.9058306673837844,0.944047918179966,pathogen_C_nw0.2_rev0.5,pathogen,C,0.2,0.5
b1:v3:h12:tr_4rt:ed_logit:geo1:dyn1:lw_obj:enc_mlp:sp_none:hd_sh:dec_leg:nz_glob:us_none:z16:w64:ep300:pat30:bs8:m128:lr0.001:hs_sh:cal1:id0:fit_path:vm256:wd0.0:pipe_aux:mask0.5:mr0.5:mg0.3:mo0.2:nw0.2:valnatural:rev0.5,44,all,1.0794983203815929,0.9756436211432514,0.99446100136751,0.9516836415898348,0.9766696233231182,1.0090867836311646,1.0640494631384432,pathogen_C_nw0.2_rev0.5,pathogen,C,0.2,0.5
b1:v3:h12:tr_4rt:ed_logit:geo1:dyn1:lw_obj:enc_mlp:sp_none:hd_sh:dec_leg:nz_glob:us_none:z16:w64:ep300:pat30:bs8:m128:lr0.001:hs_sh:cal1:id0:fit_path:vm256:wd0.0:pipe_aux:mask0.5:mr0.5:mg0.3:mo0.2:nw0.2:valnatural:rev0.5,45,all,0.9170367559146584,1.0385515272763244,0.8937060654834228,1.019811359984095,1.0187532426440151,0.914268694113491,0.9569122502635172,pathogen_C_nw0.2_rev0.5,pathogen,C,0.2,0.5
b1:v3:h12:tr_4rt:ed_logit:geo1:dyn1:lw_obj:enc_mlp:sp_none:hd_sh:dec_leg:nz_glob:us_none:z16:w64:ep300:pat30:bs8:m128:lr0.001:hs_sh:cal1:id0:fit_path:vm256:wd0.0:pipe_aux:mask0.5:mr0.5:mg0.3:mo0.2:nw0.2:valnatural:rev0.5,46,all,0.8504489672647488,0.9787640106510502,0.8941250827275886,0.8056628379793772,1.0856872302584668,1.0034596514081573,0.9140757988599444,pathogen_C_nw0.2_rev0.5,pathogen,C,0.2,0.5
b1:v3:h12:tr_4rt:ed_logit:geo1:dyn1:lw_obj:enc_mlp:sp_none:hd_sh:dec_leg:nz_glob:us_none:z16:w64:ep300:pat30:bs8:m128:lr0.001:hs_sh:cal1:id0:fit_path:vm256:wd0.0:pipe_flag:mask0.0:mr0.5:mg0.3:mo0.2:nw0.25:valnatural:rev0.0,42,all,0.9855871155330654,0.956048670234988,0.8440458809615097,1.001110850726963,0.9713714997701568,0.827238790181222,0.9376616299030331,pathogen_B_no_mask,pathogen,B_no_mask,,
b1:v3:h12:tr_4rt:ed_logit:geo1:dyn1:lw_obj:enc_mlp:sp_none:hd_sh:dec_leg:nz_glob:us_none:z16:w64:ep300:pat30:bs8:m128:lr0.001:hs_sh:cal1:id0:fit_path:vm256:wd0.0:pipe_flag:mask0.0:mr0.5:mg0.3:mo0.2:nw0.25:valnatural:rev0.0,43,all,1.010245356026551,0.9605584344795725,0.8799249437433075,0.9943537513422752,1.0976810666552612,0.8889782964730598,0.9976069744423652,pathogen_B_no_mask,pathogen,B_no_mask,,
b1:v3:h12:tr_4rt:ed_logit:geo1:dyn1:lw_obj:enc_mlp:sp_none:hd_sh:dec_leg:nz_glob:us_none:z16:w64:ep300:pat30:bs8:m128:lr0.001:hs_sh:cal1:id0:fit_path:vm256:wd0.0:pipe_flag:mask0.0:mr0.5:mg0.3:mo0.2:nw0.25:valnatural:rev0.0,44,all,0.8734579909357055,0.9747854947259628,0.9647731331666808,0.8619080902739993,0.929740979638108,0.962815067124451,0.9154791476320115,pathogen_B_no_mask,pathogen,B_no_mask,,
b1:v3:h12:tr_4rt:ed_logit:geo1:dyn1:lw_obj:enc_mlp:sp_none:hd_sh:dec_leg:nz_glob:us_none:z16:w64:ep300:pat30:bs8:m128:lr0.001:hs_sh:cal1:id0:fit_path:vm256:wd0.0:pipe_flag:mask0.0:mr0.5:mg0.3:mo0.2:nw0.25:valnatural:rev0.0,45,all,0.8974858771128865,0.9822492167266016,0.8455713681431574,0.918878955628423,1.1243797201725267,0.8336744585073828,0.9237147838631332,pathogen_B_no_mask,pathogen,B_no_mask,,
b1:v3:h12:tr_4rt:ed_logit:geo1:dyn1:lw_obj:enc_mlp:sp_none:hd_sh:dec_leg:nz_glob:us_none:z16:w64:ep300:pat30:bs8:m128:lr0.001:hs_sh:cal1:id0:fit_path:vm256:wd0.0:pipe_flag:mask0.0:mr0.5:mg0.3:mo0.2:nw0.25:valnatural:rev0.0,46,all,0.95936045828768,0.9331045931771568,0.910984984024796,1.0680641724150814,0.9952499087105464,0.8064673184173654,0.93879032825244,pathogen_B_no_mask,pathogen,B_no_mask,,
b1:v3:h12:tr_4rt:ed_logit:geo1:dyn1:lw_obj:enc_mlp:sp_none:hd_sh:dec_leg:nz_glob:us_none:z16:w64:ep300:pat30:bs8:m128:lr0.001:hs_sh:cal1:id0:fit_path:vm256:wd0.0:pipe_flag:mask0.5:mr0.0:mg1.0:mo0.0:nw0.25:valnatural:rev0.0,42,all,1.040171765611986,0.96733432999338,0.8351808659577473,1.1582015556645335,1.188947537672997,0.8208435432515715,0.9564076268377016,pathogen_B_gap_only,pathogen,B_gap_only,,
b1:v3:h12:tr_4rt:ed_logit:geo1:dyn1:lw_obj:enc_mlp:sp_none:hd_sh:dec_leg:nz_glob:us_none:z16:w64:ep300:pat30:bs8:m128:lr0.001:hs_sh:cal1:id0:fit_path:vm256:wd0.0:pipe_flag:mask0.5:mr0.0:mg1.0:mo0.0:nw0.25:valnatural:rev0.0,43,all,1.021762029685707,0.9424597236260316,0.922738495496723,0.9921995334070088,1.1231271528592108,0.9179592504921152,0.9978945365987252,pathogen_B_gap_only,pathogen,B_gap_only,,
b1:v3:h12:tr_4rt:ed_logit:geo1:dyn1:lw_obj:enc_mlp:sp_none:hd_sh:dec_leg:nz_glob:us_none:z16:w64:ep300:pat30:bs8:m128:lr0.001:hs_sh:cal1:id0:fit_path:vm256:wd0.0:pipe_flag:mask0.5:mr0.0:mg1.0:mo0.0:nw0.25:valnatural:rev0.0,44,all,0.8808016736452853,1.0108253322722949,0.9665406125678918,0.8624212048615503,1.184409937170976,0.9675851028971536,0.9554742283789522,pathogen_B_gap_only,pathogen,B_gap_only,,
b1:v3:h12:tr_4rt:ed_logit:geo1:dyn1:lw_obj:enc_mlp:sp_none:hd_sh:dec_leg:nz_glob:us_none:z16:w64:ep300:pat30:bs8:m128:lr0.001:hs_sh:cal1:id0:fit_path:vm256:wd0.0:pipe_flag:mask0.5:mr0.0:mg1.0:mo0.0:nw0.25:valnatural:rev0.0,45,all,0.8788591618237814,0.9037045082506224,0.8753566868844831,0.9190326277859556,1.0506847732485938,0.8269192617424426,0.9099966762376898,pathogen_B_gap_only,pathogen,B_gap_only,,
b1:v3:h12:tr_4rt:ed_logit:geo1:dyn1:lw_obj:enc_mlp:sp_none:hd_sh:dec_leg:nz_glob:us_none:z16:w64:ep300:pat30:bs8:m128:lr0.001:hs_sh:cal1:id0:fit_path:vm256:wd0.0:pipe_flag:mask0.5:mr0.0:mg1.0:mo0.0:nw0.25:valnatural:rev0.0,46,all,0.9160712697430256,0.9673395740020604,0.9732606208802742,0.9799386364959172,0.970791277703191,0.9359058002851018,0.9402846855794454,pathogen_B_gap_only,pathogen,B_gap_only,,
