target,lag_days,geography,pair,source_matched,season,n,weeks,locations,final_total,net_revision_pct,absolute_revision_pct,median_reported_pct,p10_reported_pct,p90_reported_pct,downward_pct
nhsn_flu_admissions,4,US,2023-2024 vs 2024-2025,False,2024-2025,20,20,1,449614.0,11.439145578207084,11.56013825192276,88.98208177881533,84.09917902520291,92.51878094044443,5.0
nhsn_flu_admissions,4,US,2023-2024 vs 2024-2025,True,2023-2024,20,20,1,185491.0,3.7888630715236857,3.7920977298089933,96.71782891528164,94.23087625068376,99.39525368661243,5.0
nhsn_flu_admissions,4,US,2023-2024 vs 2024-2025,True,2024-2025,20,20,1,449614.0,11.439145578207084,11.56013825192276,88.98208177881533,84.09917902520291,92.51878094044443,5.0
nhsn_flu_admissions,4,US,2023-2024 vs 2025-2026,False,2023-2024,25,25,1,227923.0,3.468276567086253,3.5577804784949305,96.78022712090848,94.61009791948645,99.75252411984819,8.0
nhsn_flu_admissions,4,US,2023-2024 vs 2025-2026,False,2025-2026,25,25,1,305227.0,11.368915593967769,11.368915593967769,88.69936034115139,83.97729856682508,91.31019582341303,0.0
nhsn_flu_admissions,4,US,2023-2024 vs 2025-2026,True,2023-2024,25,25,1,227923.0,3.468276567086253,3.5577804784949305,96.78022712090848,94.61009791948645,99.75252411984819,8.0
nhsn_flu_admissions,4,US,2023-2024 vs 2025-2026,True,2025-2026,25,25,1,305227.0,11.368915593967769,11.368915593967769,88.69936034115139,83.97729856682508,91.31019582341303,0.0
nhsn_flu_admissions,4,US,2024-2025 vs 2025-2026,False,2024-2025,26,26,1,457939.0,11.473362172691123,11.592155287057883,88.57913566027051,85.06941774765771,91.56893708411833,3.8461538461538463
nhsn_flu_admissions,4,US,2024-2025 vs 2025-2026,False,2025-2026,26,26,1,237583.0,11.819027455668124,11.819027455668124,88.31213216886897,83.98010913975065,92.48337270524507,0.0
nhsn_flu_admissions,4,US,2024-2025 vs 2025-2026,True,2024-2025,26,26,1,457939.0,11.473362172691123,11.592155287057883,88.57913566027051,85.06941774765771,91.56893708411833,3.8461538461538463
nhsn_flu_admissions,4,US,2024-2025 vs 2025-2026,True,2025-2026,26,26,1,237583.0,11.819027455668124,11.819027455668124,88.31213216886897,83.98010913975065,92.48337270524507,0.0
nhsn_flu_admissions,4,states,2023-2024 vs 2024-2025,False,2023-2024,1020,20,51,184333.0,3.7936777462527056,5.596935979992731,100.0,89.4017521902378,105.0,28.333333333333332
nhsn_flu_admissions,4,states,2023-2024 vs 2024-2025,False,2024-2025,1020,20,51,442033.0,10.988319876570301,11.883728137944452,91.57894736842105,68.65533722782794,100.0,4.411764705882353
nhsn_flu_admissions,4,states,2023-2024 vs 2024-2025,True,2023-2024,1020,20,51,184333.0,3.7936777462527056,5.596935979992731,100.0,89.4017521902378,105.0,28.333333333333332
nhsn_flu_admissions,4,states,2023-2024 vs 2024-2025,True,2024-2025,1020,20,51,442033.0,10.988319876570301,11.883728137944452,91.57894736842105,68.65533722782794,100.0,4.411764705882353
nhsn_flu_admissions,4,states,2023-2024 vs 2025-2026,False,2023-2024,1273,25,51,226190.0,3.477607321278571,5.444979884168177,100.0,90.47619047619048,105.73704171934261,28.908091123330713
nhsn_flu_admissions,4,states,2023-2024 vs 2025-2026,False,2025-2026,1273,25,51,300519.0,11.483466935534858,11.84151418046779,91.66666666666666,68.93203883495146,100.0,2.4351924587588374
nhsn_flu_admissions,4,states,2023-2024 vs 2025-2026,True,2023-2024,1273,25,51,226190.0,3.477607321278571,5.444979884168177,100.0,90.47619047619048,105.73704171934261,28.908091123330713
nhsn_flu_admissions,4,states,2023-2024 vs 2025-2026,True,2025-2026,1273,25,51,300519.0,11.483466935534858,11.84151418046779,91.66666666666666,68.93203883495146,100.0,2.4351924587588374
nhsn_flu_admissions,4,states,2024-2025 vs 2025-2026,False,2024-2025,1324,26,51,448859.0,11.03575955923798,11.968791981446289,91.48936170212765,65.38461538461539,100.0,3.625377643504532
nhsn_flu_admissions,4,states,2024-2025 vs 2025-2026,False,2025-2026,1324,26,51,233728.0,11.963051067907996,12.380630476451259,92.85714285714286,67.39438467593808,100.0,3.1722054380664653
nhsn_flu_admissions,4,states,2024-2025 vs 2025-2026,True,2024-2025,1324,26,51,448859.0,11.03575955923798,11.968791981446289,91.48936170212765,65.38461538461539,100.0,3.625377643504532
nhsn_flu_admissions,4,states,2024-2025 vs 2025-2026,True,2025-2026,1324,26,51,233728.0,11.963051067907996,12.380630476451259,92.85714285714286,67.39438467593808,100.0,3.1722054380664653
nhsn_flu_admissions,11,US,2023-2024 vs 2024-2025,False,2023-2024,25,25,1,233004.0,3.123551527012412,3.1424353229987467,97.14124987214892,95.7281702629948,99.4808181730634,8.0
nhsn_flu_admissions,11,US,2023-2024 vs 2024-2025,False,2024-2025,25,25,1,535000.0,5.509906542056075,5.738317757009346,94.70326916505297,91.68299674140829,96.65572850542499,8.0
nhsn_flu_admissions,11,US,2023-2024 vs 2024-2025,True,2023-2024,25,25,1,233004.0,3.123551527012412,3.1424353229987467,97.14124987214892,95.7281702629948,99.4808181730634,8.0
nhsn_flu_admissions,11,US,2023-2024 vs 2024-2025,True,2024-2025,25,25,1,535000.0,5.509906542056075,5.738317757009346,94.70326916505297,91.68299674140829,96.65572850542499,8.0
nhsn_flu_admissions,11,US,2023-2024 vs 2025-2026,False,2023-2024,27,27,1,223720.0,2.976935455033077,3.11639549436796,97.17974855589534,95.74215182283945,100.23532011290077,14.814814814814813
nhsn_flu_admissions,11,US,2023-2024 vs 2025-2026,False,2025-2026,27,27,1,296000.0,3.8489864864864867,3.8489864864864867,95.49053818279425,90.7701036871631,97.4208354747172,0.0
nhsn_flu_admissions,11,US,2023-2024 vs 2025-2026,True,2023-2024,27,27,1,223720.0,2.976935455033077,3.11639549436796,97.17974855589534,95.74215182283945,100.23532011290077,14.814814814814813
nhsn_flu_admissions,11,US,2023-2024 vs 2025-2026,True,2025-2026,27,27,1,296000.0,3.8489864864864867,3.8489864864864867,95.49053818279425,90.7701036871631,97.4208354747172,0.0
nhsn_flu_admissions,11,US,2024-2025 vs 2025-2026,False,2024-2025,33,33,1,508792.0,5.629608956115662,5.869785688454221,94.43605012887744,90.21023235629123,96.58367681196208,6.0606060606060606
nhsn_flu_admissions,11,US,2024-2025 vs 2025-2026,False,2025-2026,33,33,1,302717.0,3.785053366675806,3.785053366675806,96.27676078188023,91.11984886737187,98.1369096593714,0.0
nhsn_flu_admissions,11,US,2024-2025 vs 2025-2026,True,2024-2025,33,33,1,508792.0,5.629608956115662,5.869785688454221,94.43605012887744,90.21023235629123,96.58367681196208,6.0606060606060606
nhsn_flu_admissions,11,US,2024-2025 vs 2025-2026,True,2025-2026,33,33,1,302717.0,3.785053366675806,3.785053366675806,96.27676078188023,91.11984886737187,98.1369096593714,0.0
nhsn_flu_admissions,11,states,2023-2024 vs 2024-2025,False,2023-2024,1275,25,51,231414.0,3.128592047153586,4.547693743680157,100.0,95.5076333954754,102.77268093781855,26.03921568627451
nhsn_flu_admissions,11,states,2023-2024 vs 2024-2025,False,2024-2025,1275,25,51,524999.0,5.0758191920365565,6.513917169366037,97.46478873239437,83.63762582436654,100.0,7.6078431372549025
nhsn_flu_admissions,11,states,2023-2024 vs 2024-2025,True,2023-2024,1275,25,51,231414.0,3.128592047153586,4.547693743680157,100.0,95.5076333954754,102.77268093781855,26.03921568627451
nhsn_flu_admissions,11,states,2023-2024 vs 2024-2025,True,2024-2025,1275,25,51,524999.0,5.0758191920365565,6.513917169366037,97.46478873239437,83.63762582436654,100.0,7.6078431372549025
nhsn_flu_admissions,11,states,2023-2024 vs 2025-2026,False,2023-2024,1389,28,51,225226.0,2.9352739026577748,4.479500590517969,100.0,95.71603320227173,103.12602436323365,25.125989920806337
nhsn_flu_admissions,11,states,2023-2024 vs 2025-2026,False,2025-2026,1389,28,51,295640.0,3.8394669192260857,4.0552699228791775,99.07834101382488,82.35294117647058,100.0,1.8718502519798417
nhsn_flu_admissions,11,states,2023-2024 vs 2025-2026,True,2023-2024,1389,28,51,225226.0,2.9352739026577748,4.479500590517969,100.0,95.71603320227173,103.12602436323365,25.125989920806337
nhsn_flu_admissions,11,states,2023-2024 vs 2025-2026,True,2025-2026,1389,28,51,295640.0,3.8394669192260857,4.0552699228791775,99.07834101382488,82.35294117647058,100.0,1.8718502519798417
nhsn_flu_admissions,11,states,2024-2025 vs 2025-2026,False,2024-2025,1695,34,51,507867.0,5.2161294197102785,6.689743574597286,97.91411042944786,80.0,100.0,5.84070796460177
nhsn_flu_admissions,11,states,2024-2025 vs 2025-2026,False,2025-2026,1695,34,51,302150.0,3.777593910309449,3.996028462684097,100.0,84.7457627118644,100.0,1.8289085545722714
nhsn_flu_admissions,11,states,2024-2025 vs 2025-2026,True,2024-2025,1695,34,51,507867.0,5.2161294197102785,6.689743574597286,97.91411042944786,80.0,100.0,5.84070796460177
nhsn_flu_admissions,11,states,2024-2025 vs 2025-2026,True,2025-2026,1695,34,51,302150.0,3.777593910309449,3.996028462684097,100.0,84.7457627118644,100.0,1.8289085545722714
nhsn_rsv_admissions,4,US,2024-2025 vs 2025-2026,False,2024-2025,33,33,1,142317.0,10.853236085639804,10.885558295916862,87.949444323382,79.63941299790356,91.80557902472415,3.0303030303030303
nhsn_rsv_admissions,4,US,2024-2025 vs 2025-2026,False,2025-2026,33,33,1,113972.0,10.534166286456323,10.534166286456323,89.32909196067091,86.138064840217,93.02299870831244,0.0
nhsn_rsv_admissions,4,US,2024-2025 vs 2025-2026,True,2024-2025,33,33,1,142317.0,10.853236085639804,10.885558295916862,87.949444323382,79.63941299790356,91.80557902472415,3.0303030303030303
nhsn_rsv_admissions,4,US,2024-2025 vs 2025-2026,True,2025-2026,33,33,1,113972.0,10.534166286456323,10.534166286456323,89.32909196067091,86.138064840217,93.02299870831244,0.0
nhsn_rsv_admissions,4,states,2024-2025 vs 2025-2026,False,2024-2025,1683,33,51,139228.0,10.297497629787111,12.745281121613468,93.4010152284264,60.0,100.0,3.2679738562091507
nhsn_rsv_admissions,4,states,2024-2025 vs 2025-2026,False,2025-2026,1683,33,51,112761.0,10.59231471874141,11.34434777981749,95.65217391304348,66.66666666666666,100.0,3.5650623885918007
nhsn_rsv_admissions,4,states,2024-2025 vs 2025-2026,True,2024-2025,1683,33,51,139228.0,10.297497629787111,12.745281121613468,93.4010152284264,60.0,100.0,3.2679738562091507
nhsn_rsv_admissions,4,states,2024-2025 vs 2025-2026,True,2025-2026,1683,33,51,112761.0,10.59231471874141,11.34434777981749,95.65217391304348,66.66666666666666,100.0,3.5650623885918007
nhsn_rsv_admissions,11,US,2024-2025 vs 2025-2026,False,2024-2025,37,37,1,179320.0,6.813517733660495,6.863707338835601,93.6313533374158,88.37245654103094,96.2492097331471,2.7027027027027026
nhsn_rsv_admissions,11,US,2024-2025 vs 2025-2026,False,2025-2026,37,37,1,131430.0,4.282127368180781,4.282127368180781,96.640662314918,92.04686241801551,98.34250331138095,0.0
nhsn_rsv_admissions,11,US,2024-2025 vs 2025-2026,True,2024-2025,37,37,1,179320.0,6.813517733660495,6.863707338835601,93.6313533374158,88.37245654103094,96.2492097331471,2.7027027027027026
nhsn_rsv_admissions,11,US,2024-2025 vs 2025-2026,True,2025-2026,37,37,1,131430.0,4.282127368180781,4.282127368180781,96.640662314918,92.04686241801551,98.34250331138095,0.0
nhsn_rsv_admissions,11,states,2024-2025 vs 2025-2026,False,2024-2025,1887,37,51,175153.0,5.812632384258334,8.575930757680428,100.0,78.4952120383037,100.0,5.829358770535241
nhsn_rsv_admissions,11,states,2024-2025 vs 2025-2026,False,2025-2026,1887,37,51,129911.0,4.296787800879064,4.435344197181147,100.0,86.38224348750666,100.0,1.6428192898781133
nhsn_rsv_admissions,11,states,2024-2025 vs 2025-2026,True,2024-2025,1887,37,51,175153.0,5.812632384258334,8.575930757680428,100.0,78.4952120383037,100.0,5.829358770535241
nhsn_rsv_admissions,11,states,2024-2025 vs 2025-2026,True,2025-2026,1887,37,51,129911.0,4.296787800879064,4.435344197181147,100.0,86.38224348750666,100.0,1.6428192898781133
nssp_covid_proportion,4,US,2024-2025 vs 2025-2026,False,2024-2025,7,7,1,0.0348000000230968,4.5976993575921545,4.5976993575921545,95.65217127224228,94.21915386016167,96.59299500917419,0.0
nssp_covid_proportion,4,US,2024-2025 vs 2025-2026,False,2025-2026,7,7,1,0.009799999999813735,5.102041652713162,5.102041652713162,94.44444731889689,89.99999417923419,100.0,0.0
nssp_covid_proportion,4,US,2024-2025 vs 2025-2026,True,2024-2025,7,7,1,0.0348000000230968,4.5976993575921545,4.5976993575921545,95.65217127224228,94.21915386016167,96.59299500917419,0.0
nssp_covid_proportion,4,US,2024-2025 vs 2025-2026,True,2025-2026,7,7,1,0.009799999999813735,5.102041652713162,5.102041652713162,94.44444731889689,89.99999417923419,100.0,0.0
nssp_covid_proportion,4,states,2024-2025 vs 2025-2026,False,2024-2025,350,7,50,1.417000002518762,6.210303470829029,6.379675407495116,95.6832255472437,86.21848488513552,100.0,2.571428571428571
nssp_covid_proportion,4,states,2024-2025 vs 2025-2026,False,2025-2026,350,7,50,0.38210000353865325,4.684637733320791,5.208060636309423,100.0,83.33333333333334,100.0,2.2857142857142856
nssp_covid_proportion,4,states,2024-2025 vs 2025-2026,True,2024-2025,350,7,50,1.417000002518762,6.210303470829029,6.379675407495116,95.6832255472437,86.21848488513552,100.0,2.571428571428571
nssp_covid_proportion,4,states,2024-2025 vs 2025-2026,True,2025-2026,350,7,50,0.38210000353865325,4.684637733320791,5.208060636309423,100.0,83.33333333333334,100.0,2.2857142857142856
nssp_covid_proportion,11,US,2023-2024 vs 2024-2025,False,2023-2024,12,12,1,0.09269999945536256,6.580364676887602,6.580364676887602,93.96969844178041,91.26935063036778,94.86816791728636,0.0
nssp_covid_proportion,11,US,2023-2024 vs 2024-2025,False,2024-2025,12,12,1,0.05280000017955899,2.272727813914201,2.272727813914201,97.57310044865402,95.8499975564425,100.0,0.0
nssp_covid_proportion,11,US,2023-2024 vs 2024-2025,True,2023-2024,7,7,1,0.0276999999769032,6.859205897551457,6.859205897551457,94.00000074505807,91.15032939097722,94.6202097790413,0.0
nssp_covid_proportion,11,US,2023-2024 vs 2024-2025,True,2024-2025,7,7,1,0.02850000001490116,3.508772503122545,3.508772503122545,96.96969504547677,95.21428555154188,97.53216424696942,0.0
nssp_covid_proportion,11,US,2023-2024 vs 2025-2026,False,2023-2024,12,12,1,0.09269999945536256,6.580364676887602,6.580364676887602,93.96969844178041,91.26935063036778,94.86816791728636,0.0
nssp_covid_proportion,11,US,2023-2024 vs 2025-2026,False,2025-2026,12,12,1,0.017800000146962702,0.5617974478452332,0.5617974478452332,100.0,100.0,100.0,0.0
nssp_covid_proportion,11,US,2024-2025 vs 2025-2026,False,2024-2025,41,41,1,0.33940000063739717,5.30347689697091,5.30347689697091,94.73684107332674,93.38235057460206,100.0,0.0
nssp_covid_proportion,11,US,2024-2025 vs 2025-2026,False,2025-2026,41,41,1,0.18980000133160502,1.3171758133563871,1.3171758133563871,100.0,96.42857736812887,100.0,0.0
nssp_covid_proportion,11,US,2024-2025 vs 2025-2026,True,2024-2025,8,8,1,0.03839999996125698,0.7812498863131622,0.7812498863131622,100.0,98.13817641723877,100.0,0.0
nssp_covid_proportion,11,US,2024-2025 vs 2025-2026,True,2025-2026,8,8,1,0.010800000047311187,0.9259254268890547,0.9259254268890547,100.0,98.33333419566907,100.0,0.0
nssp_covid_proportion,11,states,2023-2024 vs 2024-2025,False,2023-2024,567,12,48,4.196400006650947,6.986941408602692,7.268134994607423,94.11764343343293,83.03764305076992,100.0,4.938271604938271
nssp_covid_proportion,11,states,2023-2024 vs 2024-2025,False,2024-2025,567,12,48,2.2526000062352978,3.888839793965397,4.288378143793415,97.22222042568944,89.38104603760505,100.0,3.527336860670194
nssp_covid_proportion,11,states,2023-2024 vs 2024-2025,True,2023-2024,329,7,47,1.3451000055065379,7.337744771706714,7.813545969208612,94.11764343343293,82.51552854853294,100.0,5.775075987841945
nssp_covid_proportion,11,states,2023-2024 vs 2024-2025,True,2024-2025,329,7,47,1.2792000031331554,5.370544482149797,5.495622779951252,95.65217127224228,86.6060605769835,100.0,2.43161094224924
nssp_covid_proportion,11,states,2023-2024 vs 2025-2026,False,2023-2024,574,12,48,4.220500006573275,7.013387262345333,7.292975170020407,94.11764343343293,82.89361417719833,100.0,4.878048780487805
nssp_covid_proportion,11,states,2023-2024 vs 2025-2026,False,2025-2026,574,12,48,0.7806000021009822,1.5372788249653198,1.8447347761915798,100.0,92.30769644078065,100.0,1.9163763066202089
nssp_covid_proportion,11,states,2024-2025 vs 2025-2026,False,2024-2025,2005,41,50,16.622000044502784,6.442666671687322,6.57020852868073,95.76271132931771,86.7924573061072,100.0,2.7431421446384037
nssp_covid_proportion,11,states,2024-2025 vs 2025-2026,False,2025-2026,2005,41,50,9.420000024241745,2.2791931856790435,2.8248406684757894,100.0,93.33332919412193,100.0,4.039900249376559
nssp_covid_proportion,11,states,2024-2025 vs 2025-2026,True,2024-2025,400,8,50,1.5721000044723041,2.5888939518709404,3.2885949532984142,100.0,93.72984118693853,100.0,5.75
nssp_covid_proportion,11,states,2024-2025 vs 2025-2026,True,2025-2026,400,8,50,0.42700000380864367,1.4519904940805353,1.7330211407317622,100.0,92.30769644078065,100.0,1.25
nssp_flu_proportion,4,US,2024-2025 vs 2025-2026,False,2024-2025,3,3,1,0.004799999995157123,6.249999090505297,6.249999090505297,93.75000318323153,92.59615062525104,94.53947664271362,0.0
nssp_flu_proportion,4,US,2024-2025 vs 2025-2026,False,2025-2026,3,3,1,0.003399999928660691,2.941174960008768,2.941174960008768,100.0,94.28571713670186,100.0,0.0
nssp_flu_proportion,4,states,2024-2025 vs 2025-2026,False,2024-2025,147,3,49,0.20400000117660966,6.519608692995535,6.911766028635914,99.99999029872365,79.99999417923419,100.0,2.0408163265306123
nssp_flu_proportion,4,states,2024-2025 vs 2025-2026,False,2025-2026,147,3,49,0.1470000006738701,3.129251933959412,3.2653063615666635,100.0,85.71429284175464,100.0,0.6802721088435374
nssp_flu_proportion,11,US,2023-2024 vs 2024-2025,False,2023-2024,12,12,1,0.04260000050999224,3.051644803915035,3.051644803915035,96.73739719430614,94.76316021578745,99.80769173939265,0.0
nssp_flu_proportion,11,US,2023-2024 vs 2024-2025,False,2024-2025,12,12,1,0.04239999980200082,3.0660367975380356,3.0660367975380356,96.8869711744112,95.83573850577429,100.0,0.0
nssp_flu_proportion,11,US,2023-2024 vs 2024-2025,True,2023-2024,12,12,1,0.04260000050999224,3.051644803915035,3.051644803915035,96.73739719430614,94.76316021578745,99.80769173939265,0.0
nssp_flu_proportion,11,US,2023-2024 vs 2024-2025,True,2024-2025,12,12,1,0.04239999980200082,3.0660367975380356,3.0660367975380356,96.8869711744112,95.83573850577429,100.0,0.0
nssp_flu_proportion,11,US,2023-2024 vs 2025-2026,False,2023-2024,10,10,1,0.039700000546872616,3.0226715933082806,3.0226715933082806,96.73739719430614,94.9736818814138,98.26922565453395,0.0
nssp_flu_proportion,11,US,2023-2024 vs 2025-2026,False,2025-2026,10,10,1,0.033400000422261655,1.4970083057695374,1.4970083057695374,99.37499527062778,95.77380813296334,100.0,0.0
nssp_flu_proportion,11,US,2024-2025 vs 2025-2026,False,2024-2025,37,37,1,0.8330000131390989,4.237697148065653,4.237697148065653,95.96977091248402,94.1314338910925,98.60464708290286,0.0
nssp_flu_proportion,11,US,2024-2025 vs 2025-2026,False,2025-2026,37,37,1,0.6814000037265942,1.2034045065108552,1.2034045065108552,99.22958245410173,96.36318316922505,100.0,0.0
nssp_flu_proportion,11,US,2024-2025 vs 2025-2026,True,2024-2025,2,2,1,0.0029999999096617103,6.666663303557268,6.666663303557268,93.30357480205443,92.94643209711275,93.66071750699612,0.0
nssp_flu_proportion,11,US,2024-2025 vs 2025-2026,True,2025-2026,2,2,1,0.002300000051036477,4.347826196989905,4.347826196989905,95.0,91.0,99.0,0.0
nssp_flu_proportion,11,states,2023-2024 vs 2024-2025,False,2023-2024,564,12,47,2.0648000066139502,5.811701647171209,6.450988807340531,96.29629406061116,81.81818614767728,100.0,6.560283687943262
nssp_flu_proportion,11,states,2023-2024 vs 2024-2025,False,2024-2025,564,12,47,1.9725000082980841,4.41571643281802,4.618505002589214,98.37396952707473,87.49999909050527,100.0,3.0141843971631204
nssp_flu_proportion,11,states,2023-2024 vs 2024-2025,True,2023-2024,564,12,47,2.0648000066139502,5.811701647171209,6.450988807340531,96.29629406061116,81.81818614767728,100.0,6.560283687943262
nssp_flu_proportion,11,states,2023-2024 vs 2024-2025,True,2024-2025,564,12,47,1.9725000082980841,4.41571643281802,4.618505002589214,98.37396952707473,87.49999909050527,100.0,3.0141843971631204
nssp_flu_proportion,11,states,2023-2024 vs 2025-2026,False,2023-2024,480,10,48,1.9684000068664318,6.055680486185735,6.705954840417281,96.19047374073877,81.23188548573064,100.0,7.291666666666667
nssp_flu_proportion,11,states,2023-2024 vs 2025-2026,False,2025-2026,480,10,48,1.6921000052752788,0.9160215480839329,1.1405946357490446,100.0,95.83333090801425,100.0,3.125
nssp_flu_proportion,11,states,2024-2025 vs 2025-2026,False,2024-2025,1803,37,49,39.76210010032082,4.965532827053699,5.009796134347315,96.92307504941024,86.730928839091,100.0,2.6622296173044924
nssp_flu_proportion,11,states,2024-2025 vs 2025-2026,False,2025-2026,1803,37,49,32.386900066216185,1.0661717994004585,1.2205551961919525,99.99999029872365,96.50881304829872,100.0,4.9916805324459235
nssp_flu_proportion,11,states,2024-2025 vs 2025-2026,True,2024-2025,47,1,47,0.058299999764130916,6.003432313832451,7.0325910629109,99.99999029872365,76.66666507673516,100.0,6.382978723404255
nssp_flu_proportion,11,states,2024-2025 vs 2025-2026,True,2025-2026,47,1,47,0.03669999989506323,2.4523166557714258,2.4523172901873505,100.0,86.78571326485286,100.0,0.0
nssp_rsv_proportion,4,US,2024-2025 vs 2025-2026,False,2024-2025,7,7,1,0.0012999999671592377,15.384615384615385,15.384615384615385,100.0,50.0,100.0,0.0
nssp_rsv_proportion,4,US,2024-2025 vs 2025-2026,False,2025-2026,7,7,1,0.0019000000174855813,5.263158862177181,5.263158862177181,100.0,86.6666647264114,100.0,0.0
nssp_rsv_proportion,4,US,2024-2025 vs 2025-2026,True,2024-2025,7,7,1,0.0012999999671592377,15.384615384615385,15.384615384615385,100.0,50.0,100.0,0.0
nssp_rsv_proportion,4,US,2024-2025 vs 2025-2026,True,2025-2026,7,7,1,0.0019000000174855813,5.263158862177181,5.263158862177181,100.0,86.6666647264114,100.0,0.0
nssp_rsv_proportion,4,states,2024-2025 vs 2025-2026,False,2024-2025,350,7,50,0.05139999975654064,11.673151709552604,14.007782068449796,100.0,50.0,100.0,1.4285714285714286
nssp_rsv_proportion,4,states,2024-2025 vs 2025-2026,False,2025-2026,350,7,50,0.09710000001359731,11.328526906270652,11.946446605976574,100.0,53.181820202249405,100.0,0.8571428571428572
nssp_rsv_proportion,4,states,2024-2025 vs 2025-2026,True,2024-2025,350,7,50,0.05139999975654064,11.673151709552604,14.007782068449796,100.0,50.0,100.0,1.4285714285714286
nssp_rsv_proportion,4,states,2024-2025 vs 2025-2026,True,2025-2026,350,7,50,0.09710000001359731,11.328526906270652,11.946446605976574,100.0,53.181820202249405,100.0,0.8571428571428572
nssp_rsv_proportion,11,US,2023-2024 vs 2024-2025,False,2023-2024,12,12,1,0.003599999996367842,16.666669496205742,16.666669496205742,92.85713741254892,52.49999981810106,100.0,0.0
nssp_rsv_proportion,11,US,2023-2024 vs 2024-2025,False,2024-2025,12,12,1,0.006399999925633892,12.500000738964454,12.500000738964454,94.44443923449971,80.18181337607851,100.0,0.0
nssp_rsv_proportion,11,US,2023-2024 vs 2024-2025,True,2023-2024,7,7,1,0.002800000016577542,14.285717997937537,14.285717997937537,85.71428452637423,77.99999577994473,100.0,0.0
nssp_rsv_proportion,11,US,2023-2024 vs 2024-2025,True,2024-2025,7,7,1,0.005299999931594357,15.094340534402674,15.094340534402674,85.71428452637423,77.99999577994473,93.33332902165493,0.0
nssp_rsv_proportion,11,US,2023-2024 vs 2025-2026,False,2023-2024,12,12,1,0.003599999996367842,16.666669496205742,16.666669496205742,92.85713741254892,52.49999981810106,100.0,0.0
