issuance_date,target,locations,latest,preceding,older_only,latest_pct,preceding_pct,older_only_pct
2026-02-11,nssp_flu_proportion,51,50.0,50.0,0,98.03921568627452,98.03921568627452,0.0
2026-02-11,nssp_rsv_proportion,51,50.0,50.0,0,98.03921568627452,98.03921568627452,0.0
2026-02-18,nhsn_covid_admissions,51,51.0,51.0,0,100.0,100.0,0.0
2026-02-18,nhsn_flu_admissions,51,51.0,51.0,0,100.0,100.0,0.0
2026-02-18,nhsn_rsv_admissions,51,51.0,51.0,0,100.0,100.0,0.0
2026-02-18,nssp_covid_proportion,51,50.0,50.0,0,98.03921568627452,98.03921568627452,0.0
2026-02-18,nssp_flu_proportion,51,50.0,50.0,0,98.03921568627452,98.03921568627452,0.0
2026-02-18,nssp_rsv_proportion,51,50.0,50.0,0,98.03921568627452,98.03921568627452,0.0
2026-02-25,nhsn_covid_admissions,51,51.0,51.0,0,100.0,100.0,0.0
2026-02-25,nhsn_flu_admissions,51,51.0,51.0,0,100.0,100.0,0.0
2026-02-25,nhsn_rsv_admissions,51,51.0,51.0,0,100.0,100.0,0.0
2026-02-25,nssp_covid_proportion,51,50.0,50.0,0,98.03921568627452,98.03921568627452,0.0
2026-02-25,nssp_flu_proportion,51,50.0,50.0,0,98.03921568627452,98.03921568627452,0.0
2026-02-25,nssp_rsv_proportion,51,50.0,50.0,0,98.03921568627452,98.03921568627452,0.0
2026-03-04,nhsn_covid_admissions,51,51.0,51.0,0,100.0,100.0,0.0
2026-03-04,nhsn_flu_admissions,51,51.0,51.0,0,100.0,100.0,0.0
2026-03-04,nhsn_rsv_admissions,51,51.0,51.0,0,100.0,100.0,0.0
2026-03-04,nssp_covid_proportion,51,50.0,50.0,0,98.03921568627452,98.03921568627452,0.0
2026-03-04,nssp_flu_proportion,51,50.0,50.0,0,98.03921568627452,98.03921568627452,0.0
2026-03-04,nssp_rsv_proportion,51,50.0,50.0,0,98.03921568627452,98.03921568627452,0.0
2026-03-11,nhsn_covid_admissions,51,51.0,51.0,0,100.0,100.0,0.0
2026-03-11,nhsn_flu_admissions,51,51.0,51.0,0,100.0,100.0,0.0
2026-03-11,nhsn_rsv_admissions,51,51.0,51.0,0,100.0,100.0,0.0
2026-03-11,nssp_covid_proportion,51,50.0,50.0,0,98.03921568627452,98.03921568627452,0.0
2026-03-11,nssp_flu_proportion,51,50.0,50.0,0,98.03921568627452,98.03921568627452,0.0
2026-03-11,nssp_rsv_proportion,51,50.0,50.0,0,98.03921568627452,98.03921568627452,0.0
2026-03-18,nhsn_covid_admissions,51,51.0,51.0,0,100.0,100.0,0.0
2026-03-18,nhsn_flu_admissions,51,51.0,51.0,0,100.0,100.0,0.0
2026-03-18,nhsn_rsv_admissions,51,51.0,51.0,0,100.0,100.0,0.0
2026-03-18,nssp_covid_proportion,51,50.0,50.0,0,98.03921568627452,98.03921568627452,0.0
2026-03-18,nssp_flu_proportion,51,50.0,50.0,0,98.03921568627452,98.03921568627452,0.0
2026-03-18,nssp_rsv_proportion,51,50.0,50.0,0,98.03921568627452,98.03921568627452,0.0
2026-03-25,nhsn_covid_admissions,51,51.0,51.0,0,100.0,100.0,0.0
2026-03-25,nhsn_flu_admissions,51,51.0,51.0,0,100.0,100.0,0.0
2026-03-25,nhsn_rsv_admissions,51,51.0,51.0,0,100.0,100.0,0.0
2026-03-25,nssp_covid_proportion,51,50.0,50.0,0,98.03921568627452,98.03921568627452,0.0
2026-03-25,nssp_flu_proportion,51,50.0,50.0,0,98.03921568627452,98.03921568627452,0.0
2026-03-25,nssp_rsv_proportion,51,50.0,50.0,0,98.03921568627452,98.03921568627452,0.0
2026-04-01,nhsn_covid_admissions,51,51.0,51.0,0,100.0,100.0,0.0
2026-04-01,nhsn_flu_admissions,51,51.0,51.0,0,100.0,100.0,0.0
2026-04-01,nhsn_rsv_admissions,51,51.0,51.0,0,100.0,100.0,0.0
2026-04-01,nssp_covid_proportion,51,50.0,50.0,0,98.03921568627452,98.03921568627452,0.0
2026-04-01,nssp_flu_proportion,51,50.0,50.0,0,98.03921568627452,98.03921568627452,0.0
2026-04-01,nssp_rsv_proportion,51,50.0,50.0,0,98.03921568627452,98.03921568627452,0.0
2026-04-08,nhsn_covid_admissions,51,51.0,51.0,0,100.0,100.0,0.0
2026-04-08,nhsn_flu_admissions,51,51.0,51.0,0,100.0,100.0,0.0
2026-04-08,nhsn_rsv_admissions,51,51.0,51.0,0,100.0,100.0,0.0
2026-04-08,nssp_covid_proportion,51,50.0,50.0,0,98.03921568627452,98.03921568627452,0.0
2026-04-08,nssp_flu_proportion,51,50.0,50.0,0,98.03921568627452,98.03921568627452,0.0
2026-04-08,nssp_rsv_proportion,51,50.0,50.0,0,98.03921568627452,98.03921568627452,0.0
2026-04-15,nhsn_covid_admissions,51,51.0,51.0,0,100.0,100.0,0.0
2026-04-15,nhsn_flu_admissions,51,51.0,51.0,0,100.0,100.0,0.0
2026-04-15,nhsn_rsv_admissions,51,51.0,51.0,0,100.0,100.0,0.0
2026-04-15,nssp_covid_proportion,51,50.0,50.0,0,98.03921568627452,98.03921568627452,0.0
2026-04-15,nssp_flu_proportion,51,50.0,50.0,0,98.03921568627452,98.03921568627452,0.0
2026-04-15,nssp_rsv_proportion,51,50.0,50.0,0,98.03921568627452,98.03921568627452,0.0
2026-04-22,nhsn_covid_admissions,51,51.0,51.0,0,100.0,100.0,0.0
2026-04-22,nhsn_flu_admissions,51,51.0,51.0,0,100.0,100.0,0.0
2026-04-22,nhsn_rsv_admissions,51,51.0,51.0,0,100.0,100.0,0.0
2026-04-22,nssp_covid_proportion,51,50.0,50.0,0,98.03921568627452,98.03921568627452,0.0
2026-04-22,nssp_flu_proportion,51,50.0,50.0,0,98.03921568627452,98.03921568627452,0.0
2026-04-22,nssp_rsv_proportion,51,50.0,50.0,0,98.03921568627452,98.03921568627452,0.0
2026-04-29,nhsn_covid_admissions,51,51.0,51.0,0,100.0,100.0,0.0
2026-04-29,nhsn_flu_admissions,51,51.0,51.0,0,100.0,100.0,0.0
2026-04-29,nhsn_rsv_admissions,51,51.0,51.0,0,100.0,100.0,0.0
2026-04-29,nssp_covid_proportion,51,50.0,50.0,0,98.03921568627452,98.03921568627452,0.0
2026-04-29,nssp_flu_proportion,51,50.0,50.0,0,98.03921568627452,98.03921568627452,0.0
2026-04-29,nssp_rsv_proportion,51,50.0,50.0,0,98.03921568627452,98.03921568627452,0.0
2026-05-06,nhsn_covid_admissions,51,51.0,51.0,0,100.0,100.0,0.0
2026-05-06,nhsn_flu_admissions,51,51.0,51.0,0,100.0,100.0,0.0
2026-05-06,nhsn_rsv_admissions,51,51.0,51.0,0,100.0,100.0,0.0
2026-05-06,nssp_covid_proportion,51,50.0,50.0,0,98.03921568627452,98.03921568627452,0.0
2026-05-06,nssp_flu_proportion,51,50.0,50.0,0,98.03921568627452,98.03921568627452,0.0
2026-05-06,nssp_rsv_proportion,51,50.0,50.0,0,98.03921568627452,98.03921568627452,0.0
2026-05-13,nhsn_covid_admissions,51,51.0,51.0,0,100.0,100.0,0.0
2026-05-13,nhsn_flu_admissions,51,51.0,51.0,0,100.0,100.0,0.0
2026-05-13,nhsn_rsv_admissions,51,51.0,51.0,0,100.0,100.0,0.0
2026-05-13,nssp_covid_proportion,51,50.0,50.0,0,98.03921568627452,98.03921568627452,0.0
2026-05-13,nssp_flu_proportion,51,50.0,50.0,0,98.03921568627452,98.03921568627452,0.0
2026-05-13,nssp_rsv_proportion,51,50.0,50.0,0,98.03921568627452,98.03921568627452,0.0
2026-05-20,nhsn_covid_admissions,51,51.0,51.0,0,100.0,100.0,0.0
2026-05-20,nhsn_flu_admissions,51,51.0,51.0,0,100.0,100.0,0.0
2026-05-20,nhsn_rsv_admissions,51,51.0,51.0,0,100.0,100.0,0.0
2026-05-20,nssp_covid_proportion,51,50.0,50.0,0,98.03921568627452,98.03921568627452,0.0
2026-05-20,nssp_flu_proportion,51,50.0,50.0,0,98.03921568627452,98.03921568627452,0.0
2026-05-20,nssp_rsv_proportion,51,50.0,50.0,0,98.03921568627452,98.03921568627452,0.0
2026-05-27,nhsn_covid_admissions,51,51.0,51.0,0,100.0,100.0,0.0
2026-05-27,nhsn_flu_admissions,51,51.0,51.0,0,100.0,100.0,0.0
2026-05-27,nhsn_rsv_admissions,51,51.0,51.0,0,100.0,100.0,0.0
2026-05-27,nssp_covid_proportion,51,50.0,50.0,0,98.03921568627452,98.03921568627452,0.0
2026-05-27,nssp_flu_proportion,51,50.0,50.0,0,98.03921568627452,98.03921568627452,0.0
2026-05-27,nssp_rsv_proportion,51,50.0,50.0,0,98.03921568627452,98.03921568627452,0.0
2026-06-03,nhsn_covid_admissions,51,51.0,51.0,0,100.0,100.0,0.0
2026-06-03,nhsn_flu_admissions,51,51.0,51.0,0,100.0,100.0,0.0
2026-06-03,nhsn_rsv_admissions,51,51.0,51.0,0,100.0,100.0,0.0
2026-06-03,nssp_covid_proportion,51,50.0,50.0,0,98.03921568627452,98.03921568627452,0.0
2026-06-03,nssp_flu_proportion,51,50.0,50.0,0,98.03921568627452,98.03921568627452,0.0
2026-06-03,nssp_rsv_proportion,51,50.0,50.0,0,98.03921568627452,98.03921568627452,0.0
2026-06-10,nhsn_covid_admissions,51,51.0,51.0,0,100.0,100.0,0.0
2026-06-10,nhsn_flu_admissions,51,51.0,51.0,0,100.0,100.0,0.0
2026-06-10,nhsn_rsv_admissions,51,51.0,51.0,0,100.0,100.0,0.0
2026-06-10,nssp_covid_proportion,51,51.0,51.0,0,100.0,100.0,0.0
2026-06-10,nssp_flu_proportion,51,51.0,51.0,0,100.0,100.0,0.0
2026-06-10,nssp_rsv_proportion,51,51.0,51.0,0,100.0,100.0,0.0
2026-06-17,nhsn_covid_admissions,51,51.0,51.0,0,100.0,100.0,0.0
2026-06-17,nhsn_flu_admissions,51,51.0,51.0,0,100.0,100.0,0.0
2026-06-17,nhsn_rsv_admissions,51,51.0,51.0,0,100.0,100.0,0.0
2026-06-17,nssp_covid_proportion,51,51.0,51.0,0,100.0,100.0,0.0
2026-06-17,nssp_flu_proportion,51,51.0,51.0,0,100.0,100.0,0.0
2026-06-17,nssp_rsv_proportion,51,51.0,51.0,0,100.0,100.0,0.0
2026-06-24,nhsn_covid_admissions,51,51.0,51.0,0,100.0,100.0,0.0
2026-06-24,nhsn_flu_admissions,51,51.0,51.0,0,100.0,100.0,0.0
2026-06-24,nhsn_rsv_admissions,51,51.0,51.0,0,100.0,100.0,0.0
2026-06-24,nssp_covid_proportion,51,51.0,51.0,0,100.0,100.0,0.0
2026-06-24,nssp_flu_proportion,51,51.0,51.0,0,100.0,100.0,0.0
2026-06-24,nssp_rsv_proportion,51,51.0,51.0,0,100.0,100.0,0.0
2026-07-01,nhsn_covid_admissions,51,51.0,51.0,0,100.0,100.0,0.0
2026-07-01,nhsn_flu_admissions,51,51.0,51.0,0,100.0,100.0,0.0
2026-07-01,nhsn_rsv_admissions,51,51.0,51.0,0,100.0,100.0,0.0
2026-07-01,nssp_covid_proportion,51,51.0,51.0,0,100.0,100.0,0.0
2026-07-01,nssp_flu_proportion,51,51.0,51.0,0,100.0,100.0,0.0
2026-07-01,nssp_rsv_proportion,51,51.0,51.0,0,100.0,100.0,0.0
2026-07-08,nhsn_covid_admissions,51,51.0,51.0,0,100.0,100.0,0.0
2026-07-08,nhsn_flu_admissions,51,51.0,51.0,0,100.0,100.0,0.0
2026-07-08,nhsn_rsv_admissions,51,51.0,51.0,0,100.0,100.0,0.0
2026-07-08,nssp_covid_proportion,51,51.0,51.0,0,100.0,100.0,0.0
2026-07-08,nssp_flu_proportion,51,51.0,51.0,0,100.0,100.0,0.0
2026-07-08,nssp_rsv_proportion,51,51.0,51.0,0,100.0,100.0,0.0
2026-07-15,nhsn_covid_admissions,51,51.0,51.0,0,100.0,100.0,0.0
2026-07-15,nhsn_flu_admissions,51,51.0,51.0,0,100.0,100.0,0.0
2026-07-15,nhsn_rsv_admissions,51,51.0,51.0,0,100.0,100.0,0.0
2026-07-15,nssp_covid_proportion,51,51.0,51.0,0,100.0,100.0,0.0
2026-07-15,nssp_flu_proportion,51,51.0,51.0,0,100.0,100.0,0.0
2026-07-15,nssp_rsv_proportion,51,51.0,51.0,0,100.0,100.0,0.0
2026-07-22,nhsn_covid_admissions,51,51.0,51.0,0,100.0,100.0,0.0
2026-07-22,nhsn_flu_admissions,51,51.0,51.0,0,100.0,100.0,0.0
2026-07-22,nhsn_rsv_admissions,51,51.0,51.0,0,100.0,100.0,0.0
2026-07-22,nssp_covid_proportion,51,51.0,51.0,0,100.0,100.0,0.0
2026-07-22,nssp_flu_proportion,51,51.0,51.0,0,100.0,100.0,0.0
2026-07-22,nssp_rsv_proportion,51,51.0,51.0,0,100.0,100.0,0.0
2026-07-29,nhsn_covid_admissions,51,51.0,51.0,0,100.0,100.0,0.0
2026-07-29,nhsn_flu_admissions,51,51.0,51.0,0,100.0,100.0,0.0
2026-07-29,nhsn_rsv_admissions,51,51.0,51.0,0,100.0,100.0,0.0
2026-07-29,nssp_covid_proportion,51,51.0,51.0,0,100.0,100.0,0.0
2026-07-29,nssp_flu_proportion,51,51.0,51.0,0,100.0,100.0,0.0
2026-07-29,nssp_rsv_proportion,51,51.0,51.0,0,100.0,100.0,0.0
2026-08-05,nhsn_covid_admissions,51,51.0,51.0,0,100.0,100.0,0.0
2026-08-05,nhsn_flu_admissions,51,51.0,51.0,0,100.0,100.0,0.0
2026-08-05,nhsn_rsv_admissions,51,51.0,51.0,0,100.0,100.0,0.0
2026-08-05,nssp_covid_proportion,51,51.0,51.0,0,100.0,100.0,0.0
2026-08-05,nssp_flu_proportion,51,51.0,51.0,0,100.0,100.0,0.0
2026-08-05,nssp_rsv_proportion,51,51.0,51.0,0,100.0,100.0,0.0
