config_id,seed,target,season,geography,locations,us_weight_used,n,model_wis,model_dispersion,model_underprediction,model_overprediction,model_ae_median,model_covered_50,model_covered_80,model_covered_90,model_covered_95,ensemble_wis,ensemble_dispersion,ensemble_underprediction,ensemble_overprediction,ensemble_ae_median,ensemble_covered_50,ensemble_covered_80,ensemble_covered_90,ensemble_covered_95,wis_ratio,pooled_wis_ratio,model_coverage_50,model_coverage_80,model_coverage_90,model_coverage_95,ensemble_coverage_50,ensemble_coverage_80,ensemble_coverage_90,ensemble_coverage_95
B1 B no-mask,44,wk inc rsv prop ed visits,2025-2026,US,1,1.0,111.0,0.04230785371087547,0.018800376293894618,0.011176140546803768,0.012331336870177081,0.06924081196484622,59.0,92.0,106.0,108.0,0.048544137234150395,0.02221622605145374,0.024672583744746984,0.0016553274379496655,0.07931361336564137,73.0,102.0,108.0,108.0,0.8715337447816921,0.8715337447816921,0.5315315315315315,0.8288288288288288,0.954954954954955,0.972972972972973,0.6576576576576577,0.918918918918919,0.972972972972973,0.972972972972973
B1 gated 0.20,42,wk inc covid hosp,2025-2026,all,52,0.20000000000000007,9048.0,224596.74608695653,55534.96347826086,65924.08695652174,103137.69565217392,319147.0,3967.0,6175.0,7009.0,7567.0,251503.70978939498,102039.96804152087,70756.4623304223,78707.27941745178,396424.6389596296,4576.0,7150.0,7993.0,8484.0,0.9620651998961519,0.8930156389145516,0.43071895424836615,0.6647284201036738,0.7610998422357451,0.8241153932837504,0.5195176921343251,0.7918187964841109,0.8741717376605818,0.9417399143565475
B1 gated 0.20,42,wk inc covid hosp,2025-2026,states_dc,51,0.0,8874.0,125089.8304347826,40118.56956521739,36878.69565217392,48092.56521739131,186841.0,3898.0,6073.0,6887.0,7433.0,137533.1523161514,55676.68777243521,42712.03193647525,39144.43260724092,215812.05818140364,4475.0,7011.0,7848.0,8317.0,0.9843082066217673,0.9095249278314732,0.4392607617759749,0.6843588009916611,0.7760874464728421,0.8376155059725041,0.5042821726391706,0.7900608519269777,0.8843813387423937,0.937232364210052
B1 gated 0.20,42,wk inc covid hosp,2025-2026,US,1,1.0,174.0,99506.9156521739,15416.393913043477,29045.391304347828,55045.13043478261,132306.0,69.0,102.0,122.0,134.0,113970.55747324359,46363.28026908566,28044.430393947056,39562.84681021086,180612.58077822594,101.0,139.0,145.0,167.0,0.8730931729936896,0.8730931729936896,0.39655172413793105,0.5862068965517241,0.7011494252873564,0.7701149425287356,0.5804597701149425,0.7988505747126436,0.8333333333333334,0.9597701149425287
B1 gated 0.20,42,wk inc covid prop ed visits,2025-2026,all,52,0.20000000000000007,5586.0,2.534047356301596,0.6974139700149938,0.7253696237931551,1.111263762493447,3.751223000650498,1785.0,3009.0,3553.0,3932.0,2.4978404560560517,1.1562197671706884,0.6581087623077528,0.6835119265776096,3.786811212239042,2935.0,4515.0,4987.0,5231.0,1.0575616751560966,1.0144952813770631,0.3324833106147986,0.5543019584542077,0.6471562219659107,0.7160406836531406,0.5674912912283155,0.8383349061549755,0.9090629478172731,0.9467491524238931
B1 gated 0.20,42,wk inc covid prop ed visits,2025-2026,states_dc,51,0.0,5476.0,2.502207377968575,0.6865597510604748,0.7238503353321374,1.0917972915759626,3.7029660957741726,1741.0,2939.0,3475.0,3846.0,2.471367192877456,1.1360992269095413,0.6552800492656494,0.6799879167022647,3.7540446929893108,2849.0,4405.0,4877.0,5121.0,1.0212715722597103,1.0124789975281703,0.3156041382684982,0.5337865389768505,0.6316725501846608,0.69959630911188,0.5139095685808489,0.7979186326937193,0.8863286847715913,0.9334364405298663
B1 gated 0.20,42,wk inc covid prop ed visits,2025-2026,US,1,1.0,110.0,0.03183997833302103,0.010854218954519044,0.0015192884610176248,0.01946647091748436,0.04825690487632528,44.0,70.0,78.0,86.0,0.026473263178595493,0.02012054026114717,0.002828713042103377,0.0035240098753449465,0.032766519249731174,86.0,110.0,110.0,110.0,1.2027220867416415,1.2027220867416415,0.4,0.6363636363636364,0.7090909090909091,0.7818181818181819,0.7818181818181819,1.0,1.0,1.0
B1 gated 0.20,42,wk inc flu hosp,2025-2026,all,52,0.20000000000000007,5824.0,540812.3095652175,193600.1791304348,135103.95652173914,212108.17391304346,870263.0,2413.0,3964.0,4574.0,4943.0,681987.2230434783,182493.35347826086,344539.7391304348,154954.13043478262,1021199.0,3056.0,4510.0,4990.0,5252.0,0.8633226621569098,0.7929947824414584,0.4449229691876751,0.7098739495798321,0.8134103641456584,0.8700280112044819,0.5267507002801122,0.7781162464985995,0.8568627450980393,0.8984943977591039
B1 gated 0.20,42,wk inc flu hosp,2025-2026,states_dc,51,0.0,5712.0,309574.15130434785,107540.97739130436,91413.5652173913,110619.60869565218,482425.0,2348.0,3870.0,4469.0,4835.0,369731.63260869565,98349.24130434783,189960.8260869565,81421.56521739133,551635.0,2996.0,4421.0,4894.0,5153.0,0.8940180047873498,0.8372941993632033,0.4110644257703083,0.6775210084033614,0.7823879551820729,0.8464635854341739,0.5245098039215685,0.7739845938375353,0.8567927170868349,0.9021358543417369
B1 gated 0.20,42,wk inc flu hosp,2025-2026,US,1,1.0,112.0,231238.15826086956,86059.20173913043,43690.391304347824,101488.5652173913,387838.0,65.0,94.0,105.0,108.0,312255.5904347826,84144.11217391305,154578.91304347827,73532.5652173913,469564.0,60.0,89.0,96.0,99.0,0.7405412916351476,0.7405412916351476,0.5803571428571429,0.8392857142857143,0.9375,0.9642857142857143,0.5357142857142857,0.7946428571428571,0.8571428571428571,0.8839285714285714
