config_id,seed,target,season,geography,locations,us_weight_used,n,model_wis,model_dispersion,model_underprediction,model_overprediction,model_ae_median,model_covered_50,model_covered_80,model_covered_90,model_covered_95,ensemble_wis,ensemble_dispersion,ensemble_underprediction,ensemble_overprediction,ensemble_ae_median,ensemble_covered_50,ensemble_covered_80,ensemble_covered_90,ensemble_covered_95,wis_ratio,pooled_wis_ratio,model_coverage_50,model_coverage_80,model_coverage_90,model_coverage_95,ensemble_coverage_50,ensemble_coverage_80,ensemble_coverage_90,ensemble_coverage_95,candidate
forward:direct:100:64:128:8,43,wk inc rsv prop ed visits,2025-2026,US,1,1.0,111.0,0.0517666839104479,0.0208266284644068,0.0125216925984915,0.0184183628475494,0.0804411541612351,65.0,85.0,95.0,99.0,0.0485441372341502,0.0222162260514535,0.0246725837447468,0.0016553274379494,0.0793136133656412,73.0,102.0,108.0,108.0,1.0663838490063982,1.0663838490063982,0.5855855855855856,0.7657657657657657,0.8558558558558559,0.8918918918918919,0.6576576576576577,0.918918918918919,0.972972972972973,0.972972972972973,direct
forward:direct:100:64:128:8,44,wk inc covid hosp,2025-2026,all,52,0.2,9048.0,272597.86326867493,55310.77015722675,73572.7124846252,143714.38062682303,376612.82278127794,2595.0,4523.0,5444.0,6060.0,251503.70978939495,102039.96804152089,70756.4623304223,78707.27941745178,396424.6389596296,4576.0,7150.0,7993.0,8484.0,1.1430909356335808,1.0838721365062325,0.2837277439711517,0.4893171061528061,0.5956502141086321,0.6691908947487043,0.5195176921343251,0.7918187964841109,0.8741717376605818,0.9417399143565476,direct
forward:direct:100:64:128:8,44,wk inc covid hosp,2025-2026,states_dc,51,0.0,8874.0,158198.81544720544,36124.30836348311,48920.09753685006,73154.40954687232,223482.12832327012,2548.0,4446.0,5345.0,5944.0,137533.1523161514,55676.68777243521,42712.03193647525,39144.43260724092,215812.05818140364,4475.0,7011.0,7848.0,8317.0,1.177923754976044,1.15025950313092,0.2871309443317557,0.5010141987829616,0.6023213883254452,0.6698219517692137,0.5042821726391706,0.7900608519269777,0.8843813387423937,0.937232364210052,direct
forward:direct:100:64:128:8,44,wk inc covid hosp,2025-2026,US,1,1.0,174.0,114399.04782146952,19186.461793743634,24652.61494777514,70559.97107995074,153130.6944580078,47.0,77.0,99.0,116.0,113970.5574732436,46363.28026908566,28044.430393947056,39562.84681021086,180612.58077822597,101.0,139.0,145.0,167.0,1.0037596582637276,1.0037596582637276,0.2701149425287356,0.4425287356321839,0.5689655172413793,0.6666666666666666,0.5804597701149425,0.7988505747126436,0.8333333333333334,0.9597701149425288,direct
forward:direct:100:64:128:8,44,wk inc covid prop ed visits,2025-2026,all,52,0.2,5586.0,3.017623426157967,0.7037936590910149,0.8117325385809648,1.502097228485967,4.408633476130481,1456.0,2595.0,3112.0,3532.0,2.497840456056041,1.156219767170679,0.658108762307743,0.6835119265775996,3.786811212239031,2935.0,4515.0,4987.0,5231.0,1.253363494754422,1.2080929423821714,0.2744613377139329,0.4734645183088091,0.5688185196835717,0.6473190963848405,0.5674912912283155,0.8383349061549755,0.9090629478172731,0.9467491524238932,direct
forward:direct:100:64:128:8,44,wk inc covid prop ed visits,2025-2026,states_dc,51,0.0,5476.0,2.981966487005901,0.6934131617391949,0.8096571918829927,1.4788961333836934,4.356635260519388,1420.0,2539.0,3044.0,3453.0,2.471367192877446,1.136099226909532,0.6552800492656397,0.6799879167022549,3.7540446929893,2849.0,4405.0,4877.0,5121.0,1.2299784148694597,1.2066060015686937,0.2612584903242343,0.464557920613284,0.55647769505901,0.629603415935596,0.5139095685808489,0.7979186326937193,0.8863286847715913,0.9334364405298664,direct
forward:direct:100:64:128:8,44,wk inc covid prop ed visits,2025-2026,US,1,1.0,110.0,0.0356569391520661,0.01038049735182,0.0020753466979721,0.0232010951022736,0.0519982156110925,36.0,56.0,68.0,79.0,0.0264732631785953,0.020120540261147,0.0028287130421033,0.0035240098753447,0.0327665192497309,86.0,110.0,110.0,110.0,1.3469038142942715,1.3469038142942715,0.3272727272727272,0.509090909090909,0.6181818181818182,0.7181818181818181,0.7818181818181819,1.0,1.0,1.0,direct
forward:direct:100:64:128:8,44,wk inc flu hosp,2025-2026,all,52,0.2,5824.0,775680.584156065,125401.22903159556,378631.6474803607,271647.70764410886,1077310.4881366906,1701.0,3064.0,3718.0,4179.0,681987.2230434783,182493.3534782609,344539.7391304348,154954.13043478262,1021199.0,3056.0,4510.0,4990.0,5252.0,1.093950047951221,1.1373828686913885,0.3073529411764706,0.5377450980392159,0.6490896358543419,0.7301120448179271,0.5267507002801122,0.7781162464985995,0.8568627450980393,0.8984943977591039,direct
forward:direct:100:64:128:8,44,wk inc flu hosp,2025-2026,states_dc,51,0.0,5712.0,398971.5323578367,76099.91249735747,202230.845634976,120640.7742255032,567914.6683735069,1659.0,2998.0,3640.0,4091.0,369731.63260869565,98349.24130434784,189960.8260869565,81421.56521739133,551635.0,2996.0,4421.0,4894.0,5153.0,1.0658344314940704,1.079084117155015,0.2904411764705882,0.5248599439775911,0.6372549019607843,0.7162114845938374,0.5245098039215685,0.7739845938375353,0.8567927170868349,0.9021358543417368,direct
forward:direct:100:64:128:8,44,wk inc flu hosp,2025-2026,US,1,1.0,112.0,376709.0517982284,49301.31653423808,176400.8018453847,151006.93341860565,509395.8197631836,42.0,66.0,78.0,88.0,312255.5904347826,84144.11217391305,154578.91304347827,73532.5652173913,469564.0,60.0,89.0,96.0,99.0,1.2064125137798212,1.2064125137798212,0.375,0.5892857142857143,0.6964285714285714,0.7857142857142857,0.5357142857142857,0.7946428571428571,0.8571428571428571,0.8839285714285714,direct
forward:direct:100:64:128:8,44,wk inc flu prop ed visits,2025-2026,all,52,0.2,5768.0,43.47590140107796,9.028264572560246,25.796921886029168,8.650714942488527,62.562846908425854,1944.0,3173.0,3722.0,4143.0,37.45877201101338,10.32540181251476,18.668498595924568,8.464871602574023,55.69990955372134,3123.0,4503.0,4944.0,5204.0,1.2168118612064365,1.1606333861744176,0.3237044817927171,0.5297268907563026,0.6233543417366948,0.6938375350140056,0.5629201680672271,0.7807773109243697,0.8550420168067228,0.8987394957983195,direct
forward:direct:100:64:128:8,44,wk inc flu prop ed visits,2025-2026,states_dc,51,0.0,5656.0,42.665407972671744,8.89446275376597,25.34659340129481,8.424351817610948,61.43704070356762,1913.0,3122.0,3661.0,4075.0,36.85597064220919,10.13762192450928,18.375323476701357,8.34302524099853,54.80314232063013,3048.0,4414.0,4848.0,5104.0,1.1848786337460608,1.157625405849692,0.3354341736694678,0.5483193277310925,0.643032212885154,0.7155112044817927,0.5362394957983193,0.7773109243697479,0.8545168067226891,0.9002100840336137,direct
forward:direct:100:64:128:8,44,wk inc flu prop ed visits,2025-2026,US,1,1.0,112.0,0.8104934284062145,0.1338018187942771,0.4503284847343582,0.2263631248775787,1.1258062048582358,31.0,51.0,61.0,68.0,0.6028013688041913,0.1877798880054818,0.2931751192232158,0.1218463615754933,0.8967672330912095,75.0,89.0,96.0,100.0,1.344544771047937,1.344544771047937,0.2767857142857143,0.4553571428571428,0.5446428571428571,0.6071428571428571,0.6696428571428571,0.7946428571428571,0.8571428571428571,0.8928571428571429,direct
forward:direct:100:64:128:8,44,wk inc rsv hosp,2025-2026,all,52,0.2,6032.0,305967.27605562296,22531.813273658638,278954.8025861256,4480.660195838757,381621.0187429504,1012.0,1909.0,2533.0,2995.0,174064.93092191094,53052.087440608055,105063.50795633462,15949.335524968266,270304.41698893777,2589.0,4305.0,4948.0,5364.0,1.6814087161433129,1.757776678134472,0.1432048681541582,0.2899256254225829,0.3917849898580122,0.4685598377281949,0.4406693711967547,0.7187964841108859,0.8279918864097365,0.8953684922244761,direct
forward:direct:100:64:128:8,44,wk inc rsv hosp,2025-2026,states_dc,51,0.0,5916.0,155295.42024191652,15037.064613803248,136833.78552016514,3424.5701079481323,203842.44821682735,1008.0,1889.0,2502.0,2955.0,94740.19007535864,28170.04025877443,55907.86834298157,10662.281473602628,146919.94591427944,2532.0,4219.0,4848.0,5257.0,1.6269031956589817,1.63917150808322,0.1703853955375254,0.3193035835023665,0.4229208924949291,0.4994929006085193,0.4279918864097364,0.7131507775524004,0.8194726166328601,0.8886071670047331,direct
forward:direct:100:64:128:8,44,wk inc rsv hosp,2025-2026,US,1,1.0,116.0,150671.85581370644,7494.748659855386,142121.01706596045,1056.090087890625,177778.57052612305,4.0,20.0,31.0,40.0,79324.7408465523,24882.04718183363,49155.63961335304,5287.05405136564,123384.47107465832,57.0,86.0,100.0,107.0,1.8994307980806355,1.8994307980806355,0.0344827586206896,0.1724137931034483,0.2672413793103448,0.3448275862068966,0.4913793103448275,0.7413793103448276,0.8620689655172413,0.9224137931034484,direct
