config_id_300,seed,target,season,geography_300,locations_300,us_weight_used_300,n_300,model_wis_300,model_dispersion_300,model_underprediction_300,model_overprediction_300,model_ae_median_300,model_covered_50_300,model_covered_80_300,model_covered_90_300,model_covered_95_300,ensemble_wis_300,ensemble_dispersion_300,ensemble_underprediction_300,ensemble_overprediction_300,ensemble_ae_median_300,ensemble_covered_50_300,ensemble_covered_80_300,ensemble_covered_90_300,ensemble_covered_95_300,wis_ratio_300,pooled_wis_ratio_300,model_coverage_50_300,model_coverage_80_300,model_coverage_90_300,model_coverage_95_300,ensemble_coverage_50_300,ensemble_coverage_80_300,ensemble_coverage_90_300,ensemble_coverage_95_300,name,config_id_screen,geography_screen,locations_screen,us_weight_used_screen,n_screen,model_wis_screen,model_dispersion_screen,model_underprediction_screen,model_overprediction_screen,model_ae_median_screen,model_covered_50_screen,model_covered_80_screen,model_covered_90_screen,model_covered_95_screen,ensemble_wis_screen,ensemble_dispersion_screen,ensemble_underprediction_screen,ensemble_overprediction_screen,ensemble_ae_median_screen,ensemble_covered_50_screen,ensemble_covered_80_screen,ensemble_covered_90_screen,ensemble_covered_95_screen,wis_ratio_screen,pooled_wis_ratio_screen,model_coverage_50_screen,model_coverage_80_screen,model_coverage_90_screen,model_coverage_95_screen,ensemble_coverage_50_screen,ensemble_coverage_80_screen,ensemble_coverage_90_screen,ensemble_coverage_95_screen,delta
b1:v2:h12:tr_4rt:ed_logit:geo1:dyn1:lw_obj:enc_mlp:sp_joint:hd_sh:dec_leg:nz_glob:us_none:z16:w64:ep300:pat30:bs8:m128:lr0.001:hs_path:cal1:id0:fit_all:vm256:wd0.0:pipe_flag:mask0.5:mr0.5:mg0.3:mo0.2,42,wk inc covid hosp,2024-2025,all,52,0.2,6968.0,367953.012173913,76428.6643478261,194198.7391304348,97325.60869565218,526872.0,2402.0,4131.0,4926.0,5448.0,294095.7264372725,135467.5071866996,122015.56154699084,36612.65770358205,459783.4153206482,3786.0,5746.0,6312.0,6600.0,1.1636664186611927,1.2511334885119232,0.3279484928299679,0.5674860989171789,0.681182323675739,0.761545215100966,0.5601112086625696,0.845946736903717,0.9204565408252854,0.9555458004097162,joint_mlp__direct_finalflag__mask0.5,b1:v2:h12:tr_4rt:ed_logit:geo1:dyn1:lw_obj:enc_mlp:sp_joint:hd_sh:dec_leg:nz_glob:us_none:z16:w64:ep300:pat30:bs8:m128:lr0.001:hs_path:cal1:id0:fit_all:vm256:wd0.0:pipe_flag:mask0.5:mr0.5:mg0.3:mo0.2,all,52,0.2,6968.0,368494.8352173913,76521.44391304348,194638.60869565216,97334.78260869563,527450.0,2402.0,4130.0,4911.0,5446.0,294095.7264372725,135467.5071866996,122015.56154699084,36612.65770358205,459783.4153206482,3786.0,5746.0,6312.0,6600.0,1.1650972014897791,1.2529758241692348,0.3279484928299679,0.5687445127304654,0.6794263974246416,0.7613110916008198,0.5601112086625696,0.845946736903717,0.9204565408252854,0.9555458004097162,-0.001430782828586441
b1:v2:h12:tr_4rt:ed_logit:geo1:dyn1:lw_obj:enc_mlp:sp_joint:hd_sh:dec_leg:nz_glob:us_none:z16:w64:ep300:pat30:bs8:m128:lr0.001:hs_path:cal1:id0:fit_all:vm256:wd0.0:pipe_flag:mask0.5:mr0.5:mg0.3:mo0.2,42,wk inc covid hosp,2025-2026,all,52,0.2,9048.0,213803.54,71246.27913043479,51761.60869565217,90795.65217391304,320081.0,4133.0,6321.0,7191.0,7697.0,251503.70978939495,102039.96804152089,70756.4623304223,78707.27941745178,396424.6389596296,4576.0,7150.0,7993.0,8484.0,0.9527670570751834,0.8501009395807143,0.4478025693035836,0.6916610322289838,0.7955149876042372,0.8527834122154612,0.5195176921343252,0.7918187964841109,0.8741717376605818,0.9417399143565476,joint_mlp__direct_finalflag__mask0.5,b1:v2:h12:tr_4rt:ed_logit:geo1:dyn1:lw_obj:enc_mlp:sp_joint:hd_sh:dec_leg:nz_glob:us_none:z16:w64:ep300:pat30:bs8:m128:lr0.001:hs_path:cal1:id0:fit_all:vm256:wd0.0:pipe_flag:mask0.5:mr0.5:mg0.3:mo0.2,all,52,0.2,9048.0,212644.29173913045,70807.85695652173,52807.260869565216,89029.17391304346,318226.0,4142.0,6321.0,7180.0,7693.0,251503.70978939495,102039.96804152089,70756.4623304223,78707.27941745178,396424.6389596296,4576.0,7150.0,7993.0,8484.0,0.9490265090796092,0.8454916705490955,0.4475546540455263,0.6927203065134102,0.7945233265720084,0.853482082488168,0.5195176921343252,0.7918187964841109,0.8741717376605818,0.9417399143565476,0.003740547995574217
b1:v2:h12:tr_4rt:ed_logit:geo1:dyn1:lw_obj:enc_mlp:sp_joint:hd_sh:dec_leg:nz_glob:us_none:z16:w64:ep300:pat30:bs8:m128:lr0.001:hs_path:cal1:id0:fit_all:vm256:wd0.0:pipe_flag:mask0.5:mr0.5:mg0.3:mo0.2,42,wk inc covid prop ed visits,2025-2026,all,52,0.2,5586.0,2.7381816083240857,0.8777161390592496,0.6732777294562171,1.1871877398085977,4.10887498414654,1917.0,3145.0,3669.0,4002.0,2.497840451560441,1.156219767170679,0.6581087464717353,0.683511937918007,3.786811202370366,2935.0,4515.0,4987.0,5231.0,1.148149183351247,1.096219579042168,0.3496137849079026,0.5656528374867476,0.658218167837545,0.7078671373481065,0.5674912912283157,0.8383349061549756,0.9090629478172731,0.9467491524238932,joint_mlp__direct_finalflag__mask0.5,b1:v2:h12:tr_4rt:ed_logit:geo1:dyn1:lw_obj:enc_mlp:sp_joint:hd_sh:dec_leg:nz_glob:us_none:z16:w64:ep300:pat30:bs8:m128:lr0.001:hs_path:cal1:id0:fit_all:vm256:wd0.0:pipe_flag:mask0.5:mr0.5:mg0.3:mo0.2,all,52,0.2,5586.0,2.738739304418361,0.8771872078263702,0.6757665033367473,1.185785593255222,4.107298458931789,1909.0,3145.0,3668.0,4004.0,2.497840451560441,1.156219767170679,0.6581087464717353,0.683511937918007,3.786811202370366,2935.0,4515.0,4987.0,5231.0,1.147821002386998,1.0964428503459565,0.3484729649435532,0.565740915498701,0.6580755653420014,0.7081523423391939,0.5674912912283157,0.8383349061549756,0.9090629478172731,0.9467491524238932,0.0003281809642490252
b1:v2:h12:tr_4rt:ed_logit:geo1:dyn1:lw_obj:enc_mlp:sp_joint:hd_sh:dec_leg:nz_glob:us_none:z16:w64:ep300:pat30:bs8:m128:lr0.001:hs_path:cal1:id0:fit_all:vm256:wd0.0:pipe_flag:mask0.5:mr0.5:mg0.3:mo0.2,42,wk inc flu hosp,2023-2024,all,52,0.2,6234.0,402203.9156521739,138916.00260869565,50900.60869565216,212387.30434782608,620792.0,2808.0,4436.0,5092.0,5419.0,393119.194762158,131720.98634605427,185716.16682836536,75682.04158773835,620754.5171976062,3024.0,4757.0,5382.0,5728.0,1.0450008118425418,1.0231093292086957,0.4458044243338362,0.6941561923914866,0.8045399698340875,0.854991620579856,0.4678087816323111,0.7560507792860736,0.8716247695659463,0.92149824032177,joint_mlp__direct_finalflag__mask0.5,b1:v2:h12:tr_4rt:ed_logit:geo1:dyn1:lw_obj:enc_mlp:sp_joint:hd_sh:dec_leg:nz_glob:us_none:z16:w64:ep300:pat30:bs8:m128:lr0.001:hs_path:cal1:id0:fit_all:vm256:wd0.0:pipe_flag:mask0.5:mr0.5:mg0.3:mo0.2,all,52,0.2,6234.0,401372.67695652175,138677.8943478261,51421.82608695651,211272.95652173916,619972.0,2804.0,4435.0,5092.0,5423.0,393119.194762158,131720.98634605427,185716.16682836536,75682.04158773835,620754.5171976062,3024.0,4757.0,5382.0,5728.0,1.043224795004457,1.0209948593310414,0.4452781967487851,0.6955614211496566,0.8045399698340877,0.8585897435897437,0.4678087816323111,0.7560507792860736,0.8716247695659463,0.92149824032177,0.0017760168380847041
b1:v2:h12:tr_4rt:ed_logit:geo1:dyn1:lw_obj:enc_mlp:sp_joint:hd_sh:dec_leg:nz_glob:us_none:z16:w64:ep300:pat30:bs8:m128:lr0.001:hs_path:cal1:id0:fit_all:vm256:wd0.0:pipe_flag:mask0.5:mr0.5:mg0.3:mo0.2,42,wk inc flu hosp,2024-2025,all,52,0.2,5616.0,801561.2026086957,161650.20260869566,605759.0869565217,34151.913043478264,1097909.0,2125.0,3486.0,4040.0,4440.0,997209.4752173912,214134.4317391304,732659.1304347826,50415.91304347826,1363610.0,2943.0,4023.0,4381.0,4604.0,0.8274935298163807,0.8038042382559147,0.3803195352214961,0.6121278140885985,0.6977124183006536,0.7626361655773422,0.5315541031227307,0.7208424110384897,0.7796659404502544,0.8137618010167031,joint_mlp__direct_finalflag__mask0.5,b1:v2:h12:tr_4rt:ed_logit:geo1:dyn1:lw_obj:enc_mlp:sp_joint:hd_sh:dec_leg:nz_glob:us_none:z16:w64:ep300:pat30:bs8:m128:lr0.001:hs_path:cal1:id0:fit_all:vm256:wd0.0:pipe_flag:mask0.5:mr0.5:mg0.3:mo0.2,all,52,0.2,5616.0,802599.0347826087,161795.42608695652,606936.2173913043,33867.391304347824,1099325.0,2131.0,3474.0,4042.0,4435.0,997209.4752173912,214134.4317391304,732659.1304347826,50415.91304347826,1363610.0,2943.0,4023.0,4381.0,4604.0,0.8284770309657278,0.8048449746304732,0.3811909949164851,0.6086782861292666,0.6997095134350036,0.7619099491648513,0.5315541031227307,0.7208424110384897,0.7796659404502544,0.8137618010167031,-0.000983501149347088
b1:v2:h12:tr_4rt:ed_logit:geo1:dyn1:lw_obj:enc_mlp:sp_joint:hd_sh:dec_leg:nz_glob:us_none:z16:w64:ep300:pat30:bs8:m128:lr0.001:hs_path:cal1:id0:fit_all:vm256:wd0.0:pipe_flag:mask0.5:mr0.5:mg0.3:mo0.2,42,wk inc flu hosp,2025-2026,all,52,0.2,5824.0,637155.3086956523,135093.30869565217,202441.30434782608,299620.69565217395,924806.0,2166.0,3553.0,4140.0,4549.0,681987.2230434783,182493.3534782609,344539.7391304348,154954.13043478262,1021199.0,3056.0,4510.0,4990.0,5252.0,0.9601414012960704,0.9342628236526832,0.369187675070028,0.6111694677871151,0.7098389355742297,0.7720588235294118,0.5267507002801123,0.7781162464985996,0.8568627450980393,0.8984943977591037,joint_mlp__direct_finalflag__mask0.5,b1:v2:h12:tr_4rt:ed_logit:geo1:dyn1:lw_obj:enc_mlp:sp_joint:hd_sh:dec_leg:nz_glob:us_none:z16:w64:ep300:pat30:bs8:m128:lr0.001:hs_path:cal1:id0:fit_all:vm256:wd0.0:pipe_flag:mask0.5:mr0.5:mg0.3:mo0.2,all,52,0.2,5824.0,634470.497826087,134300.10652173913,200619.26086956525,299551.1304347826,919141.0,2177.0,3556.0,4141.0,4540.0,681987.2230434783,182493.3534782609,344539.7391304348,154954.13043478262,1021199.0,3056.0,4510.0,4990.0,5252.0,0.9568890741532804,0.9303260770702708,0.3740196078431372,0.6099439775910367,0.7099789915966387,0.7724439775910364,0.5267507002801123,0.7781162464985996,0.8568627450980393,0.8984943977591037,0.0032523271427900013
b1:v2:h12:tr_4rt:ed_logit:geo1:dyn1:lw_obj:enc_mlp:sp_joint:hd_sh:dec_leg:nz_glob:us_none:z16:w64:ep300:pat30:bs8:m128:lr0.001:hs_path:cal1:id0:fit_all:vm256:wd0.0:pipe_flag:mask0.5:mr0.5:mg0.3:mo0.2,42,wk inc flu prop ed visits,2025-2026,all,52,0.2,5768.0,34.34000948604473,7.244396145894913,22.46969074905197,4.625922591097816,49.36982029239043,1739.0,3258.0,3934.0,4389.0,37.45877191682501,10.32540181251476,18.66849846028443,8.464871644025802,55.69990942461097,3125.0,4505.0,4944.0,5205.0,0.9187070258358764,0.9167414661189291,0.2907563025210085,0.5535714285714287,0.675280112044818,0.7543767507002802,0.563200280112045,0.7810574229691878,0.8550420168067228,0.8988795518207282,joint_mlp__direct_finalflag__mask0.5,b1:v2:h12:tr_4rt:ed_logit:geo1:dyn1:lw_obj:enc_mlp:sp_joint:hd_sh:dec_leg:nz_glob:us_none:z16:w64:ep300:pat30:bs8:m128:lr0.001:hs_path:cal1:id0:fit_all:vm256:wd0.0:pipe_flag:mask0.5:mr0.5:mg0.3:mo0.2,all,52,0.2,5768.0,34.249991540836994,7.274973204835988,22.370990310380385,4.604028025620602,49.32066242167776,1744.0,3269.0,3950.0,4401.0,37.45877191682501,10.32540181251476,18.66849846028443,8.464871644025802,55.69990942461097,3125.0,4505.0,4944.0,5205.0,0.916105145623251,0.9143383455519332,0.2931022408963586,0.5567577030812326,0.6742296918767507,0.7544117647058824,0.563200280112045,0.7810574229691878,0.8550420168067228,0.8988795518207282,0.002601880212625418
b1:v2:h12:tr_4rt:ed_logit:geo1:dyn1:lw_obj:enc_mlp:sp_joint:hd_sh:dec_leg:nz_glob:us_none:z16:w64:ep300:pat30:bs8:m128:lr0.001:hs_path:cal1:id0:fit_all:vm256:wd0.0:pipe_flag:mask0.5:mr0.5:mg0.3:mo0.2,42,wk inc rsv hosp,2025-2026,all,52,0.2,6032.0,111722.6195652174,40621.27173913043,52843.739130434784,18257.608695652176,175039.0,2937.0,4379.0,4885.0,5222.0,174064.93092191094,53052.087440608055,105063.50795633462,15949.335524968266,270304.41698893777,2589.0,4305.0,4948.0,5364.0,0.8143111619276244,0.6418445058030582,0.4750169033130494,0.7224475997295472,0.8194726166328602,0.8745774171737661,0.4406693711967547,0.7187964841108859,0.8279918864097365,0.8953684922244762,joint_mlp__direct_finalflag__mask0.5,b1:v2:h12:tr_4rt:ed_logit:geo1:dyn1:lw_obj:enc_mlp:sp_joint:hd_sh:dec_leg:nz_glob:us_none:z16:w64:ep300:pat30:bs8:m128:lr0.001:hs_path:cal1:id0:fit_all:vm256:wd0.0:pipe_flag:mask0.5:mr0.5:mg0.3:mo0.2,all,52,0.2,6032.0,112248.63391304346,40560.28608695652,53633.91304347826,18054.434782608696,175790.0,2920.0,4375.0,4882.0,5215.0,174064.93092191094,53052.087440608055,105063.50795633462,15949.335524968266,270304.41698893777,2589.0,4305.0,4948.0,5364.0,0.8161937739854673,0.6448664490804324,0.4727180527383369,0.7219066937119676,0.8190669371196756,0.8720419202163625,0.4406693711967547,0.7187964841108859,0.8279918864097365,0.8953684922244762,-0.0018826120578429029
b1:v2:h12:tr_4rt:ed_logit:geo1:dyn1:lw_obj:enc_mlp:sp_joint:hd_sh:dec_leg:nz_glob:us_none:z16:w64:ep300:pat30:bs8:m128:lr0.001:hs_path:cal1:id0:fit_all:vm256:wd0.0:pipe_flag:mask0.5:mr0.5:mg0.3:mo0.2,42,wk inc rsv prop ed visits,2025-2026,all,51,0.2,5586.0,3.636390623620796,0.9309167208568092,2.467281516300893,0.2381923864630753,5.455760736115661,2091.0,3572.0,4152.0,4537.0,4.530466181091006,1.2624880197885668,3.0078391482014357,0.2601390131009845,6.751646223879154,2706.0,4144.0,4680.0,5001.0,0.8728797937141343,0.8026526362338052,0.3777908105162169,0.6299204319759982,0.7211249769698623,0.7971045221321987,0.5147666229916434,0.7725612543865138,0.86154240300846,0.9086279020936868,joint_mlp__direct_finalflag__mask0.5,b1:v2:h12:tr_4rt:ed_logit:geo1:dyn1:lw_obj:enc_mlp:sp_joint:hd_sh:dec_leg:nz_glob:us_none:z16:w64:ep300:pat30:bs8:m128:lr0.001:hs_path:cal1:id0:fit_all:vm256:wd0.0:pipe_flag:mask0.5:mr0.5:mg0.3:mo0.2,all,51,0.2,5586.0,3.6535302561934615,0.9295826298681494,2.4865446217692124,0.23740300455608,5.477332310888662,2081.0,3557.0,4140.0,4539.0,4.530466181091006,1.2624880197885668,3.0078391482014357,0.2601390131009845,6.751646223879154,2706.0,4144.0,4680.0,5001.0,0.8781237185209418,0.8064358302556924,0.3760753538384065,0.6294078940586759,0.7192555947752666,0.7974087783733496,0.5147666229916434,0.7725612543865138,0.86154240300846,0.9086279020936868,-0.005243924806807576
b1:v2:h12:tr_4rt:ed_logit:geo1:dyn1:lw_obj:enc_mlp:sp_joint:hd_sh:dec_leg:nz_glob:us_none:z16:w64:ep300:pat30:bs8:m128:lr0.001:hs_path:cal1:id0:fit_all:vm256:wd0.0:pipe_flag:mask0.5:mr0.5:mg0.3:mo0.2,43,wk inc covid hosp,2024-2025,all,52,0.2,6968.0,340262.1626086957,71480.11913043479,171771.8695652174,97010.17391304349,482387.0,2499.0,4167.0,4902.0,5439.0,294095.7264372725,135467.5071866996,122015.56154699084,36612.65770358205,459783.4153206482,3786.0,5746.0,6312.0,6600.0,1.1154239271100284,1.156977582539847,0.3503072870939422,0.5785776997366112,0.6866256950541413,0.770119988293825,0.5601112086625696,0.845946736903717,0.9204565408252854,0.9555458004097162,joint_mlp__direct_finalflag__mask0.5,b1:v2:h12:tr_4rt:ed_logit:geo1:dyn1:lw_obj:enc_mlp:sp_joint:hd_sh:dec_leg:nz_glob:us_none:z16:w64:ep300:pat30:bs8:m128:lr0.001:hs_path:cal1:id0:fit_all:vm256:wd0.0:pipe_flag:mask0.5:mr0.5:mg0.3:mo0.2,all,52,0.2,6968.0,342671.9847826087,72138.37608695653,172382.82608695654,98150.78260869563,485637.0,2503.0,4189.0,4918.0,5443.0,294095.7264372725,135467.5071866996,122015.56154699084,36612.65770358205,459783.4153206482,3786.0,5746.0,6312.0,6600.0,1.1212964298642407,1.1651715886313534,0.3507755340942348,0.5797775826748611,0.6857477319285926,0.7692127597307581,0.5601112086625696,0.845946736903717,0.9204565408252854,0.9555458004097162,-0.005872502754212361
b1:v2:h12:tr_4rt:ed_logit:geo1:dyn1:lw_obj:enc_mlp:sp_joint:hd_sh:dec_leg:nz_glob:us_none:z16:w64:ep300:pat30:bs8:m128:lr0.001:hs_path:cal1:id0:fit_all:vm256:wd0.0:pipe_flag:mask0.5:mr0.5:mg0.3:mo0.2,43,wk inc covid hosp,2025-2026,all,52,0.2,9048.0,221961.98000000004,61995.98,73580.0,86386.00000000001,337054.0,3877.0,6104.0,6985.0,7498.0,251503.70978939495,102039.96804152089,70756.4623304223,78707.27941745178,396424.6389596296,4576.0,7150.0,7993.0,8484.0,0.9444844596535992,0.8825395863379801,0.4014198782961461,0.6519720531890918,0.7536398467432952,0.8200135226504397,0.5195176921343252,0.7918187964841109,0.8741717376605818,0.9417399143565476,joint_mlp__direct_finalflag__mask0.5,b1:v2:h12:tr_4rt:ed_logit:geo1:dyn1:lw_obj:enc_mlp:sp_joint:hd_sh:dec_leg:nz_glob:us_none:z16:w64:ep300:pat30:bs8:m128:lr0.001:hs_path:cal1:id0:fit_all:vm256:wd0.0:pipe_flag:mask0.5:mr0.5:mg0.3:mo0.2,all,52,0.2,9048.0,222169.6760869565,62018.45869565218,73077.86956521738,87073.34782608696,337242.0,3878.0,6098.0,6993.0,7497.0,251503.70978939495,102039.96804152089,70756.4623304223,78707.27941745178,396424.6389596296,4576.0,7150.0,7993.0,8484.0,0.9451183344055152,0.883365403528233,0.3993914807302232,0.6514311471715124,0.7564796033355872,0.8220419202163627,0.5195176921343252,0.7918187964841109,0.8741717376605818,0.9417399143565476,-0.0006338747519160082
b1:v2:h12:tr_4rt:ed_logit:geo1:dyn1:lw_obj:enc_mlp:sp_joint:hd_sh:dec_leg:nz_glob:us_none:z16:w64:ep300:pat30:bs8:m128:lr0.001:hs_path:cal1:id0:fit_all:vm256:wd0.0:pipe_flag:mask0.5:mr0.5:mg0.3:mo0.2,43,wk inc covid prop ed visits,2025-2026,all,52,0.2,5586.0,2.5122978864599834,0.840882761133112,0.6917145171929111,0.9797006081339392,3.7226255573103,1872.0,3151.0,3647.0,3970.0,2.497840451560441,1.156219767170679,0.6581087464717353,0.683511937918007,3.786811202370366,2935.0,4515.0,4987.0,5231.0,1.055707917557809,1.005787973723666,0.3252473990190254,0.5612813253643705,0.6583151002528167,0.7177850011068005,0.5674912912283157,0.8383349061549756,0.9090629478172731,0.9467491524238932,joint_mlp__direct_finalflag__mask0.5,b1:v2:h12:tr_4rt:ed_logit:geo1:dyn1:lw_obj:enc_mlp:sp_joint:hd_sh:dec_leg:nz_glob:us_none:z16:w64:ep300:pat30:bs8:m128:lr0.001:hs_path:cal1:id0:fit_all:vm256:wd0.0:pipe_flag:mask0.5:mr0.5:mg0.3:mo0.2,all,52,0.2,5586.0,2.5129645006664285,0.8403928417466027,0.6912639351461367,0.9813077237736676,3.724745971656708,1867.0,3153.0,3645.0,3968.0,2.497840451560441,1.156219767170679,0.6581087464717353,0.683511937918007,3.786811202370366,2935.0,4515.0,4987.0,5231.0,1.0561811080961991,1.00605484993909,0.324534386541307,0.563242109678096,0.6580298952617294,0.7174997961157134,0.5674912912283157,0.8383349061549756,0.9090629478172731,0.9467491524238932,-0.0004731905383901225
b1:v2:h12:tr_4rt:ed_logit:geo1:dyn1:lw_obj:enc_mlp:sp_joint:hd_sh:dec_leg:nz_glob:us_none:z16:w64:ep300:pat30:bs8:m128:lr0.001:hs_path:cal1:id0:fit_all:vm256:wd0.0:pipe_flag:mask0.5:mr0.5:mg0.3:mo0.2,43,wk inc flu hosp,2023-2024,all,52,0.2,6234.0,479925.2008695653,156169.59217391303,119462.69565217392,204292.91304347827,727579.0,2529.0,4130.0,4733.0,5100.0,393119.194762158,131720.98634605427,185716.16682836536,75682.04158773835,620754.5171976062,3024.0,4757.0,5382.0,5728.0,1.2040417244014203,1.220813451146607,0.3939475448298978,0.6509971509971512,0.7483123847829731,0.8147712418300656,0.4678087816323111,0.7560507792860736,0.8716247695659463,0.92149824032177,joint_mlp__direct_finalflag__mask0.5,b1:v2:h12:tr_4rt:ed_logit:geo1:dyn1:lw_obj:enc_mlp:sp_joint:hd_sh:dec_leg:nz_glob:us_none:z16:w64:ep300:pat30:bs8:m128:lr0.001:hs_path:cal1:id0:fit_all:vm256:wd0.0:pipe_flag:mask0.5:mr0.5:mg0.3:mo0.2,all,52,0.2,6234.0,481107.7882608696,157499.39695652176,118529.26086956522,205079.1304347826,729935.0,2537.0,4137.0,4744.0,5111.0,393119.194762158,131720.98634605427,185716.16682836536,75682.04158773835,620754.5171976062,3024.0,4757.0,5382.0,5728.0,1.2070050379257662,1.2238216669932531,0.3965325959443607,0.6503762359644716,0.7497502932797052,0.8162125020948552,0.4678087816323111,0.7560507792860736,0.8716247695659463,0.92149824032177,-0.0029633135243458675
b1:v2:h12:tr_4rt:ed_logit:geo1:dyn1:lw_obj:enc_mlp:sp_joint:hd_sh:dec_leg:nz_glob:us_none:z16:w64:ep300:pat30:bs8:m128:lr0.001:hs_path:cal1:id0:fit_all:vm256:wd0.0:pipe_flag:mask0.5:mr0.5:mg0.3:mo0.2,43,wk inc flu hosp,2024-2025,all,52,0.2,5616.0,762655.8895652173,188047.97652173915,417834.9130434783,156773.0,1098916.0,2155.0,3499.0,4094.0,4506.0,997209.4752173912,214134.4317391304,732659.1304347826,50415.91304347826,1363610.0,2943.0,4023.0,4381.0,4604.0,0.7979931269729811,0.7647900551676553,0.3590777051561366,0.6106027596223675,0.714088598402324,0.7944081336238201,0.5315541031227307,0.7208424110384897,0.7796659404502544,0.8137618010167031,joint_mlp__direct_finalflag__mask0.5,b1:v2:h12:tr_4rt:ed_logit:geo1:dyn1:lw_obj:enc_mlp:sp_joint:hd_sh:dec_leg:nz_glob:us_none:z16:w64:ep300:pat30:bs8:m128:lr0.001:hs_path:cal1:id0:fit_all:vm256:wd0.0:pipe_flag:mask0.5:mr0.5:mg0.3:mo0.2,all,52,0.2,5616.0,744068.177826087,189454.5256521739,407840.0,146773.65217391303,1078400.0,2219.0,3562.0,4154.0,4558.0,997209.4752173912,214134.4317391304,732659.1304347826,50415.91304347826,1363610.0,2943.0,4023.0,4381.0,4604.0,0.7856029865366883,0.7461503288101835,0.375199709513435,0.6214596949891069,0.733042846768337,0.8087872185911404,0.5315541031227307,0.7208424110384897,0.7796659404502544,0.8137618010167031,0.012390140436292829
b1:v2:h12:tr_4rt:ed_logit:geo1:dyn1:lw_obj:enc_mlp:sp_joint:hd_sh:dec_leg:nz_glob:us_none:z16:w64:ep300:pat30:bs8:m128:lr0.001:hs_path:cal1:id0:fit_all:vm256:wd0.0:pipe_flag:mask0.5:mr0.5:mg0.3:mo0.2,43,wk inc flu hosp,2025-2026,all,52,0.2,5824.0,691570.005652174,137550.65782608697,299107.0869565217,254912.26086956525,992047.0,2231.0,3621.0,4213.0,4599.0,681987.2230434783,182493.3534782609,344539.7391304348,154954.13043478262,1021199.0,3056.0,4510.0,4990.0,5252.0,1.016651171944102,1.0140512641364907,0.4046218487394958,0.6338585434173671,0.7282913165266106,0.788935574229692,0.5267507002801123,0.7781162464985996,0.8568627450980393,0.8984943977591037,joint_mlp__direct_finalflag__mask0.5,b1:v2:h12:tr_4rt:ed_logit:geo1:dyn1:lw_obj:enc_mlp:sp_joint:hd_sh:dec_leg:nz_glob:us_none:z16:w64:ep300:pat30:bs8:m128:lr0.001:hs_path:cal1:id0:fit_all:vm256:wd0.0:pipe_flag:mask0.5:mr0.5:mg0.3:mo0.2,all,52,0.2,5824.0,692485.6026086956,138352.1243478261,298577.5217391305,255555.95652173916,993536.0,2239.0,3620.0,4220.0,4605.0,681987.2230434783,182493.3534782609,344539.7391304348,154954.13043478262,1021199.0,3056.0,4510.0,4990.0,5252.0,1.0179541232108578,1.0153938068199673,0.4057422969187675,0.6337184873949582,0.7292717086834734,0.7897759103641457,0.5267507002801123,0.7781162464985996,0.8568627450980393,0.8984943977591037,-0.0013029512667557253
b1:v2:h12:tr_4rt:ed_logit:geo1:dyn1:lw_obj:enc_mlp:sp_joint:hd_sh:dec_leg:nz_glob:us_none:z16:w64:ep300:pat30:bs8:m128:lr0.001:hs_path:cal1:id0:fit_all:vm256:wd0.0:pipe_flag:mask0.5:mr0.5:mg0.3:mo0.2,43,wk inc flu prop ed visits,2025-2026,all,52,0.2,5768.0,37.03497007039383,7.272814075497266,27.092698332336585,2.6694576625599584,52.78683482087912,1865.0,3273.0,3863.0,4262.0,37.45877191682501,10.32540181251476,18.66849846028443,8.464871644025802,55.69990942461097,3125.0,4505.0,4944.0,5205.0,1.0058130957655445,0.988686178837571,0.3070378151260504,0.5533613445378153,0.659873949579832,0.7322128851540617,0.563200280112045,0.7810574229691878,0.8550420168067228,0.8988795518207282,joint_mlp__direct_finalflag__mask0.5,b1:v2:h12:tr_4rt:ed_logit:geo1:dyn1:lw_obj:enc_mlp:sp_joint:hd_sh:dec_leg:nz_glob:us_none:z16:w64:ep300:pat30:bs8:m128:lr0.001:hs_path:cal1:id0:fit_all:vm256:wd0.0:pipe_flag:mask0.5:mr0.5:mg0.3:mo0.2,all,52,0.2,5768.0,37.02681503801357,7.276932725921004,27.07941217933982,2.6704701327527265,52.7722160951851,1872.0,3273.0,3872.0,4268.0,37.45877191682501,10.32540181251476,18.66849846028443,8.464871644025802,55.69990942461097,3125.0,4505.0,4944.0,5205.0,1.005306008997113,0.9884684719571007,0.3080182072829132,0.5533613445378153,0.6644257703081233,0.7346988795518208,0.563200280112045,0.7810574229691878,0.8550420168067228,0.8988795518207282,0.000507086768431364
