config_id,rank,wk inc flu hosp_mean,wk inc covid hosp_mean,wk inc rsv hosp_mean,wk inc flu prop ed visits_mean,wk inc covid prop ed visits_mean,wk inc rsv prop ed visits_mean,combined_mean,wk inc flu hosp_sd,wk inc covid hosp_sd,wk inc rsv hosp_sd,wk inc flu prop ed visits_sd,wk inc covid prop ed visits_sd,wk inc rsv prop ed visits_sd,combined_sd,seeds,states_dc_combined_mean,US_combined_mean
b1:v2:h12:tr_4rt:ed_logit:geo1:dyn1:lw_obj:enc_mlp:sp_none:hd_sh:dec_leg:nz_glob:us_none:z16:w64:ep100:pat30:bs8:m128:lr0.001:hs_sh:cal1:id0:fit_targ:vm256:wd0.0:pipe_direct:mask0.5:mr0.5:mg0.3:mo0.2,21.0,1.004615656930471,0.9432154748332153,0.965304659054504,1.035589913721097,1.007128263790419,0.8302752202725129,1.0286152011660772,0.05322649973921493,0.028261871294817404,0.07735949790656396,0.16444974864549414,0.06860103216334924,0.10597672539189232,0.030719749338150932,3,1.031624875165172,1.016576505169698
b1:v2:h12:tr_4rt:ed_logit:geo1:dyn1:lw_obj:enc_msc:sp_none:hd_sh:dec_leg:nz_glob:us_none:z16:w64:ep100:pat30:bs8:m128:lr0.001:hs_sh:cal1:id0:fit_targ:vm256:wd0.0:pipe_flag:mask0.5:mr0.5:mg0.3:mo0.2,22.0,1.009624863423401,1.1201063552293127,1.025133880454571,0.8874564065949803,0.9789412360710203,1.066672395410343,1.0308833361939589,0.05350987907908833,0.08178618795835946,0.1380402341482367,0.06262969328589262,0.06712853250029595,0.1748617140072538,0.04092872879807001,3,1.0435652649812306,0.9801556210448709
b1:v2:h12:tr_4rt:ed_logit:geo1:dyn1:lw_obj:enc_msc:sp_none:hd_sh:dec_leg:nz_glob:us_none:z16:w64:ep100:pat30:bs8:m128:lr0.001:hs_sh:cal1:id0:fit_targ:vm256:wd0.0:pipe_flag:mask0.25:mr0.5:mg0.3:mo0.2,23.0,0.9799619016285606,1.0511749529212635,1.2164963985083688,0.9842668099673738,0.9873002515598693,1.0390588334856425,1.0374228185470176,0.02873891549934824,0.060801270279694876,0.1727875423711764,0.060861195733752524,0.1021894796286883,0.13541541677439659,0.0713487022990926,3,1.0433157597904192,1.0138510535734102
b1:v2:h12:tr_4rt:ed_logit:geo1:dyn1:lw_obj:enc_mlp:sp_none:hd_sh:dec_leg:nz_glob:us_none:z16:w64:ep100:pat30:bs8:m128:lr0.001:hs_sh:cal1:id0:fit_path:vm256:wd0.0:pipe_direct:mask0.5:mr0.5:mg0.3:mo0.2,24.0,1.0400326580596564,0.9470873033612479,0.9384341089290044,0.988740892654053,1.0185660629507052,0.8999880336720382,1.044824366254282,0.0984202556014627,0.03290880411514243,0.1180791702141574,0.12480268788168056,0.06761011846113775,0.17446226174290078,0.1520278864453635,3,1.0486655282722708,1.0294597181823257
b1:v2:h12:tr_4rt:ed_logit:geo1:dyn1:lw_obj:enc_msc:sp_none:hd_sh:dec_leg:nz_glob:us_none:z16:w64:ep100:pat30:bs8:m128:lr0.001:hs_sh:cal1:id0:fit_targ:vm256:wd0.0:pipe_aux025:mask0.5:mr0.0:mg0.0:mo1.0,25.0,1.0458891926985123,1.0320230438186178,0.9421507385472324,0.9338836649397276,0.9674946117720532,1.2119085042699522,1.046800569671796,0.07580921820700476,0.09021562280893872,0.05117229684011898,0.1466967190543807,0.05308939161831599,0.09231849791268647,0.04360245650281271,3,1.0610130603418992,0.9899506069913823
b1:v2:h12:tr_4rt:ed_logit:geo1:dyn1:lw_obj:enc_mlp:sp_none:hd_sh:dec_leg:nz_glob:us_none:z16:w64:ep100:pat30:bs8:m128:lr0.001:hs_sh:cal1:id0:fit_path:vm256:wd0.0:pipe_flag:mask0.25:mr0.5:mg0.3:mo0.2,26.0,1.0066108174107706,1.0947329354476079,1.0102928239473765,1.062585464092218,1.0040707403033946,1.044544092633582,1.0531967187348183,0.037542481637650935,0.08290782312497713,0.14220019779872797,0.09982801746841868,0.054868841477107425,0.22014862747496752,0.014126175697507714,3,1.0536507132941786,1.051380740497377
b1:v2:h12:tr_4rt:ed_logit:geo1:dyn1:lw_obj:enc_mlp:sp_joint:hd_sh:dec_leg:nz_glob:us_none:z16:w64:ep300:pat30:bs8:m128:lr0.001:hs_path:cal1:id0:fit_all:vm256:wd0.0:pipe_flag:mask0.5:mr1.0:mg0.0:mo0.0,27.0,0.9448674383040409,1.1070729446082728,1.1214300610514567,0.9522985171315917,1.4373764464951542,1.1215137654820986,1.0553081669621702,0.02619725320310042,0.05574254207655951,0.12631071757290271,0.16074165488837458,0.044595260471528224,0.1204562211226005,0.017728805903810225,3,1.0476089246963722,1.0861051360253609
b1:v2:h12:tr_4rt:ed_logit:geo1:dyn1:lw_obj:enc_mlp:sp_joint:hd_sh:dec_leg:nz_glob:us_none:z16:w64:ep300:pat30:bs8:m128:lr0.001:hs_path:cal1:id0:fit_all:vm256:wd0.0:pipe_flag:mask0.5:mr0.0:mg1.0:mo0.0,28.0,1.042248465145187,1.030872604982926,0.9494906453468047,1.0186568844840196,1.1289638404228264,0.9537935087254129,1.0554540575613836,0.17431333643032287,0.03199668893472319,0.127963042425038,0.11181884906046115,0.14006770034931418,0.06969077345709382,0.12161285709899256,3,1.0466586413109389,1.0906357225631615
b1:v2:h12:tr_4rt:ed_logit:geo1:dyn1:lw_obj:enc_mlp:sp_joint:hd_sh:dec_leg:nz_glob:us_none:z16:w64:ep300:pat30:bs8:m128:lr0.001:hs_path:cal1:id0:fit_all:vm256:wd0.0:pipe_flag:mask0.25:mr0.5:mg0.3:mo0.2,29.0,1.0273281489473867,1.064041628774582,0.9331855990672864,0.8679845091975075,1.0531965012243079,1.0019889689348291,1.0581021969919766,0.09284578861757777,0.024834114431279804,0.11042059582873165,0.0399808327105823,0.10178400499512057,0.10521665576219415,0.07373538568436744,3,1.0522115571195723,1.0816647564815933
b1:v2:h12:tr_4rt:ed_logit:geo1:dyn1:lw_obj:enc_mlp:sp_joint:hd_sh:dec_leg:nz_glob:us_none:z16:w64:ep300:pat30:bs8:m128:lr0.001:hs_path:cal1:id0:fit_all:vm256:wd0.0:pipe_flag:mask0.0:mr0.5:mg0.3:mo0.2,30.0,1.016300022851345,1.0382792313106728,0.9607526872079335,0.9824925548811437,1.295543159729305,0.9801862284286398,1.0633689294597513,0.09965965792336072,0.07151050324172294,0.1505125731814423,0.053933676209475305,0.13003841075259773,0.2539554560374218,0.09919190772231122,3,1.0559840605348263,1.0929084051594495
b1:v2:h12:tr_4rt:ed_logit:geo1:dyn1:lw_obj:enc_mlp:sp_none:hd_sh:dec_leg:nz_glob:us_none:z16:w64:ep100:pat30:bs8:m128:lr0.001:hs_sh:cal1:id0:fit_path:vm256:wd0.0:pipe_aux025:mask0.5:mr0.0:mg0.0:mo1.0,31.0,1.0459581038113683,1.0607161148267645,0.8891839133969025,1.0042907999824795,1.0401027301169659,1.0267387466778124,1.066588744156384,0.12300116993876743,0.09597055550867517,0.05054911174689427,0.06730647564873785,0.15097144154752531,0.10279451141258635,0.06892832532994983,3,1.0654009254474468,1.0713400189921332
