config_id,seed,target,season,geography,locations,us_weight_used,n,model_wis,model_dispersion,model_underprediction,model_overprediction,model_ae_median,model_covered_50,model_covered_80,model_covered_90,model_covered_95,ensemble_wis,ensemble_dispersion,ensemble_underprediction,ensemble_overprediction,ensemble_ae_median,ensemble_covered_50,ensemble_covered_80,ensemble_covered_90,ensemble_covered_95,wis_ratio,pooled_wis_ratio,model_coverage_50,model_coverage_80,model_coverage_90,model_coverage_95,ensemble_coverage_50,ensemble_coverage_80,ensemble_coverage_90,ensemble_coverage_95
b1:v2:h12:tr_4rt:ed_logit:geo1:dyn1:lw_obj:enc_mlp:sp_joint:hd_sh:dec_leg:nz_glob:us_none:z16:w64:ep300:pat30:bs8:m128:lr0.001:hs_path:cal1:id0:fit_all:vm256:wd0.0:pipe_aux025:mask0.5:mr0.0:mg0.0:mo1.0,42,wk inc flu hosp,2023-2024,states_dc,51,0.0,6114.0,346509.0156521739,80801.66782608697,20174.043478260868,245533.30434782608,499109.0,2119.0,3515.0,4134.0,4576.0,216945.88649337352,75382.4111622646,102632.95431514291,38930.521015966006,336315.5148954264,2977.0,4670.0,5273.0,5616.0,1.5925338526708974,1.5972140391920167,0.34650578179989955,0.5748994469582704,0.6761437908496732,0.7484330484330486,0.4868443103737223,0.7638134741075917,0.8624476286240995,0.9185394670688792
b1:v2:h12:tr_4rt:ed_logit:geo1:dyn1:lw_obj:enc_mlp:sp_joint:hd_sh:dec_leg:nz_glob:us_none:z16:w64:ep300:pat30:bs8:m128:lr0.001:hs_path:cal1:id0:fit_all:vm256:wd0.0:pipe_aux025:mask0.5:mr0.0:mg0.0:mo1.0,42,wk inc flu hosp,2023-2024,US,1,1.0,120.0,282587.402173913,65055.1847826087,6058.04347826087,211474.17391304346,401989.0,36.0,57.0,67.0,76.0,176173.30826878446,56338.57518378966,83083.21251322246,36751.520571772344,284439.0023021797,47.0,87.0,109.0,112.0,1.6040307408133274,1.6040307408133274,0.3,0.475,0.5583333333333333,0.6333333333333333,0.39166666666666666,0.725,0.9083333333333333,0.9333333333333333
b1:v2:h12:tr_4rt:ed_logit:geo1:dyn1:lw_obj:enc_mlp:sp_joint:hd_sh:dec_leg:nz_glob:us_none:z16:w64:ep300:pat30:bs8:m128:lr0.001:hs_path:cal1:id0:fit_all:vm256:wd0.0:pipe_aux025:mask0.5:mr0.0:mg0.0:mo1.0,42,wk inc flu hosp,2024-2025,all,52,0.20000000000000007,5616.0,674986.5047826087,156001.54826086957,475403.69565217383,43581.260869565216,976398.0,2168.0,3456.0,4042.0,4391.0,997209.4752173913,214134.4317391304,732659.1304347826,50415.91304347826,1363610.0,2943.0,4023.0,4381.0,4604.0,0.7401495427178234,0.6768753421997539,0.37973856209150336,0.6060639070442992,0.7014161220043573,0.772585330428468,0.5315541031227307,0.7208424110384897,0.7796659404502544,0.8137618010167031
b1:v2:h12:tr_4rt:ed_logit:geo1:dyn1:lw_obj:enc_mlp:sp_joint:hd_sh:dec_leg:nz_glob:us_none:z16:w64:ep300:pat30:bs8:m128:lr0.001:hs_path:cal1:id0:fit_all:vm256:wd0.0:pipe_aux025:mask0.5:mr0.0:mg0.0:mo1.0,42,wk inc flu hosp,2024-2025,states_dc,51,0.0,5508.0,404181.4156521739,89999.19826086957,282474.0434782608,31708.17391304348,582055.0,2130.0,3395.0,3975.0,4312.0,545536.7908695652,116470.22565217389,390693.86956521735,38372.69565217391,755891.0,2882.0,3943.0,4297.0,4519.0,0.775296809670345,0.7408875485884717,0.38671023965141615,0.6163761801016705,0.7216775599128542,0.7828612926652143,0.5232389251997096,0.7158678286129269,0.7801379811183734,0.8204429920116196
b1:v2:h12:tr_4rt:ed_logit:geo1:dyn1:lw_obj:enc_mlp:sp_joint:hd_sh:dec_leg:nz_glob:us_none:z16:w64:ep300:pat30:bs8:m128:lr0.001:hs_path:cal1:id0:fit_all:vm256:wd0.0:pipe_aux025:mask0.5:mr0.0:mg0.0:mo1.0,42,wk inc flu hosp,2024-2025,US,1,1.0,108.0,270805.0891304348,66002.34999999999,192929.65217391305,11873.086956521738,394343.0,38.0,61.0,67.0,79.0,451672.6843478261,97664.20608695652,341965.26086956525,12043.217391304348,607719.0,61.0,80.0,84.0,85.0,0.5995604749077365,0.5995604749077365,0.35185185185185186,0.5648148148148148,0.6203703703703703,0.7314814814814815,0.5648148148148148,0.7407407407407407,0.7777777777777778,0.7870370370370371
b1:v2:h12:tr_4rt:ed_logit:geo1:dyn1:lw_obj:enc_mlp:sp_joint:hd_sh:dec_leg:nz_glob:us_none:z16:w64:ep300:pat30:bs8:m128:lr0.001:hs_path:cal1:id0:fit_all:vm256:wd0.0:pipe_aux025:mask0.5:mr0.0:mg0.0:mo1.0,42,wk inc flu hosp,2025-2026,all,52,0.20000000000000007,5824.0,743409.7652173913,203405.85217391304,146838.17391304346,393165.7391304348,1132210.0,2415.0,4007.0,4611.0,4971.0,681987.2230434783,182493.35347826086,344539.7391304348,154954.13043478262,1021199.0,3056.0,4510.0,4990.0,5252.0,1.1141008135928547,1.090064065863001,0.43532913165266107,0.7010854341736695,0.7939075630252102,0.8509103641456583,0.5267507002801123,0.7781162464985996,0.8568627450980393,0.8984943977591037
b1:v2:h12:tr_4rt:ed_logit:geo1:dyn1:lw_obj:enc_mlp:sp_joint:hd_sh:dec_leg:nz_glob:us_none:z16:w64:ep300:pat30:bs8:m128:lr0.001:hs_path:cal1:id0:fit_all:vm256:wd0.0:pipe_aux025:mask0.5:mr0.0:mg0.0:mo1.0,42,wk inc flu hosp,2025-2026,states_dc,51,0.0,5712.0,396414.03565217386,120507.12260869566,83382.08695652174,192524.82608695654,612029.0,2356.0,3922.0,4521.0,4877.0,369731.63260869565,98349.24130434783,189960.8260869565,81421.56521739133,551635.0,2996.0,4421.0,4894.0,5153.0,1.1148121521679737,1.0721669467532886,0.4124649859943979,0.686624649859944,0.7914915966386558,0.8538165266106447,0.5245098039215687,0.7739845938375353,0.8567927170868351,0.9021358543417369
b1:v2:h12:tr_4rt:ed_logit:geo1:dyn1:lw_obj:enc_mlp:sp_joint:hd_sh:dec_leg:nz_glob:us_none:z16:w64:ep300:pat30:bs8:m128:lr0.001:hs_path:cal1:id0:fit_all:vm256:wd0.0:pipe_aux025:mask0.5:mr0.0:mg0.0:mo1.0,42,wk inc flu hosp,2025-2026,US,1,1.0,112.0,346995.7295652174,82898.72956521739,63456.08695652173,200640.91304347827,520181.0,59.0,85.0,90.0,94.0,312255.5904347826,84144.11217391305,154578.91304347827,73532.5652173913,469564.0,60.0,89.0,96.0,99.0,1.1112554592923791,1.1112554592923791,0.5267857142857143,0.7589285714285714,0.8035714285714286,0.8392857142857143,0.5357142857142857,0.7946428571428571,0.8571428571428571,0.8839285714285714
b1:v2:h12:tr_4rt:ed_logit:geo1:dyn1:lw_obj:enc_mlp:sp_joint:hd_sh:dec_leg:nz_glob:us_none:z16:w64:ep300:pat30:bs8:m128:lr0.001:hs_path:cal1:id0:fit_all:vm256:wd0.0:pipe_aux025:mask0.5:mr0.0:mg0.0:mo1.0,42,wk inc flu prop ed visits,2025-2026,all,52,0.20000000000000007,5768.0,33.26363662149939,10.550280260290824,14.108421881845617,8.604934479362925,51.24950933678825,2378.0,3987.0,4636.0,5002.0,37.45877191682501,10.32540181251476,18.66849846028443,8.464871644025802,55.69990942461097,3125.0,4505.0,4944.0,5205.0,0.8909457217394556,0.8880065981703652,0.4116596638655463,0.6960084033613446,0.8077731092436975,0.869187675070028,0.563200280112045,0.7810574229691878,0.8550420168067228,0.8988795518207282
b1:v2:h12:tr_4rt:ed_logit:geo1:dyn1:lw_obj:enc_mlp:sp_joint:hd_sh:dec_leg:nz_glob:us_none:z16:w64:ep300:pat30:bs8:m128:lr0.001:hs_path:cal1:id0:fit_all:vm256:wd0.0:pipe_aux025:mask0.5:mr0.0:mg0.0:mo1.0,42,wk inc flu prop ed visits,2025-2026,states_dc,51,0.0,5656.0,32.76095648285702,10.408776722823102,13.89182787715674,8.460351882877154,50.46132956274501,2331.0,3905.0,4542.0,4902.0,36.85597054744329,10.13762192450928,18.3753233456567,8.343025277277297,54.80314218169003,3050.0,4416.0,4848.0,5105.0,0.9052054614370538,0.8888914332261332,0.4096638655462185,0.6869747899159664,0.7998949579831934,0.8632703081232495,0.5365896358543417,0.7776610644257704,0.8545168067226894,0.9003851540616248
